id,lon,lat,height
1036.0,8.383,54.617,-26.0
1037.0,6.748,53.557,-56.4
1109.0,-3.086,58.441,-81.3
113.0,11.142,55.332,-41.9
1197.0,9.987,54.995,-56.5
120.0,11.926,54.573,-16.6
1236.0,11.791,57.685,-20.8
13.0,10.872,53.958,-26.6
179.0,11.218,58.354,6.9
20.0,3.596,51.442,-33.5
2112.0,11.832,58.093,15.7
22.0,4.12,51.977,-80.2
23.0,4.745,52.964,-56.8
236.0,5.22,53.363,-49.0
24.0,6.933,53.326,-52.8
25.0,5.409,53.176,26.7
255.0,1.323,51.114,-57.8
286.0,-0.187,53.63,-14.1
3.0,0.743,51.446,-103.6
302.0,7.555,58.006,14.0
32.0,4.555,52.462,-64.0
33.0,10.605,59.678,21.7
350.0,-1.111,50.802,-14.0
361.0,-2.077,57.144,-47.2
413.0,2.917,51.233,-41.5
455.0,1.868,50.969,93.8
468.0,2.367,51.048,-8.5
47.0,5.73,58.974,-13.6
470.0,3.2,51.35,-57.5
486.0,5.113,61.934,-50.9
489.0,2.733,51.15,-52.9
509.0,6.152,62.469,-40.1
62.0,10.735,59.909,98.5
7.0,8.717,53.867,-45.3
703.0,8.596,57.119,-41.5
754.0,1.75,52.473,-58.7
76.0,10.224,56.147,-36.0
789.0,10.157,54.372,-68.6
8.0,11.458,53.899,-23.1
80.0,8.441,55.461,-28.2
81.0,9.754,55.561,-49.0
830.0,-1.14,60.154,-16.3
89.0,9.964,57.596,10.8
9.0,4.25,51.917,-35.5
91.0,10.549,57.436,-54.8
936.0,-2.92,54.032,37.9
95.0,-1.44,55.007,-46.7
98.0,10.828,55.288,-60.4
