id,lon,lat,height
1036.0,8.383,54.617,-126.0
1037.0,6.748,53.557,-61.4
1109.0,-3.086,58.441,-163.3
113.0,11.142,55.332,6.1
1197.0,9.987,54.995,-8.5
120.0,11.926,54.573,55.4
13.0,10.872,53.958,51.4
179.0,11.218,58.354,-4.1
20.0,3.596,51.442,-54.5
2112.0,11.832,58.093,-26.3
22.0,4.12,51.977,-98.2
23.0,4.745,52.964,-40.8
236.0,5.22,53.363,-109.0
24.0,6.933,53.326,-32.8
25.0,5.409,53.176,-70.3
255.0,1.323,51.114,-75.8
286.0,-0.187,53.63,-19.1
3.0,0.743,51.446,0.4
302.0,7.555,58.006,23.0
32.0,4.555,52.462,-79.0
350.0,-1.111,50.802,-90.0
361.0,-2.077,57.144,-72.2
413.0,2.917,51.233,-53.5
455.0,1.868,50.969,-60.2
468.0,2.367,51.048,70.5
47.0,5.73,58.974,-60.6
470.0,3.2,51.35,-123.5
486.0,5.113,61.934,-137.9
489.0,2.733,51.15,-90.9
509.0,6.152,62.469,-83.1
58.0,5.32,60.398,-69.2
62.0,10.735,59.909,40.5
7.0,8.717,53.867,-35.3
754.0,1.75,52.473,-40.7
76.0,10.224,56.147,-27.0
789.0,10.157,54.372,1.4
8.0,11.458,53.899,57.9
80.0,8.441,55.461,-108.2
81.0,9.754,55.561,-21.0
830.0,-1.14,60.154,-85.3
89.0,9.964,57.596,-23.2
9.0,4.25,51.917,-91.5
91.0,10.549,57.436,20.2
936.0,-2.92,54.032,-51.1
95.0,-1.44,55.007,-42.7
98.0,10.828,55.288,-22.4
