id,lon,lat,height
1036.0,8.383,54.617,-123.0
1037.0,6.748,53.557,-132.4
1109.0,-3.086,58.441,0.7
1113.0,9.856,58.995,-42.2
113.0,11.142,55.332,-48.9
1197.0,9.987,54.995,-72.5
120.0,11.926,54.573,-82.6
1236.0,11.791,57.685,-4.8
13.0,10.872,53.958,-87.6
179.0,11.218,58.354,-6.1
20.0,3.596,51.442,-102.5
2112.0,11.832,58.093,-28.3
2113.0,11.127,58.997,-34.7
22.0,4.12,51.977,-101.2
23.0,4.745,52.964,-121.8
236.0,5.22,53.363,-113.0
24.0,6.933,53.326,-144.8
25.0,5.409,53.176,-172.3
255.0,1.323,51.114,-40.8
286.0,-0.187,53.63,26.9
3.0,0.743,51.446,-20.6
302.0,7.555,58.006,-27.0
32.0,4.555,52.462,-124.0
33.0,10.605,59.678,-55.3
350.0,-1.111,50.802,-48.0
361.0,-2.077,57.144,10.8
413.0,2.917,51.233,-90.5
468.0,2.367,51.048,-112.5
47.0,5.73,58.974,-13.6
470.0,3.2,51.35,-71.5
486.0,5.113,61.934,31.1
489.0,2.733,51.15,-71.9
509.0,6.152,62.469,54.9
58.0,5.32,60.398,11.8
62.0,10.735,59.909,-65.5
7.0,8.717,53.867,-160.3
703.0,8.596,57.119,-48.5
754.0,1.75,52.473,10.3
76.0,10.224,56.147,-41.0
789.0,10.157,54.372,-110.6
8.0,11.458,53.899,-76.1
80.0,8.441,55.461,-77.2
81.0,9.754,55.561,-53.0
830.0,-1.14,60.154,22.7
89.0,9.964,57.596,-13.2
9.0,4.25,51.917,-116.5
91.0,10.549,57.436,-1.8
936.0,-2.92,54.032,-73.1
95.0,-1.44,55.007,23.3
98.0,10.828,55.288,-55.4
