id,lon,lat,height
1036.0,8.383,54.617,-106.0
1037.0,6.748,53.557,-71.4
1109.0,-3.086,58.441,99.7
1197.0,9.987,54.995,-75.5
120.0,11.926,54.573,-59.6
1236.0,11.791,57.685,-46.8
13.0,10.872,53.958,-58.6
179.0,11.218,58.354,-12.1
20.0,3.596,51.442,-71.5
2112.0,11.832,58.093,-18.3
2113.0,11.127,58.997,-9.7
22.0,4.12,51.977,-87.2
23.0,4.745,52.964,-58.8
236.0,5.22,53.363,-57.0
24.0,6.933,53.326,-45.8
25.0,5.409,53.176,-47.3
286.0,-0.187,53.63,18.9
3.0,0.743,51.446,-67.6
302.0,7.555,58.006,24.0
32.0,4.555,52.462,-94.0
413.0,2.917,51.233,-67.5
455.0,1.868,50.969,-8.2
468.0,2.367,51.048,1.5
47.0,5.73,58.974,-8.6
470.0,3.2,51.35,-67.5
486.0,5.113,61.934,-15.9
489.0,2.733,51.15,-67.9
509.0,6.152,62.469,29.9
58.0,5.32,60.398,-43.2
62.0,10.735,59.909,-38.5
7.0,8.717,53.867,-70.3
703.0,8.596,57.119,-152.5
754.0,1.75,52.473,-85.7
76.0,10.224,56.147,-83.0
789.0,10.157,54.372,-28.6
8.0,11.458,53.899,-55.1
80.0,8.441,55.461,-30.2
81.0,9.754,55.561,-62.0
830.0,-1.14,60.154,62.7
89.0,9.964,57.596,-24.2
9.0,4.25,51.917,-65.5
91.0,10.549,57.436,-32.8
936.0,-2.92,54.032,55.9
98.0,10.828,55.288,-72.4
