id,lon,lat,height
1036.0,8.383,54.617,-61.0
1037.0,6.748,53.557,-41.4
1109.0,-3.086,58.441,12.7
113.0,11.142,55.332,121.1
1197.0,9.987,54.995,85.5
120.0,11.926,54.573,112.4
1236.0,11.791,57.685,105.2
13.0,10.872,53.958,123.4
179.0,11.218,58.354,117.9
20.0,3.596,51.442,-12.5
2112.0,11.832,58.093,119.7
2113.0,11.127,58.997,137.3
22.0,4.12,51.977,-39.2
23.0,4.745,52.964,-91.8
236.0,5.22,53.363,-42.0
24.0,6.933,53.326,-58.8
25.0,5.409,53.176,-31.3
255.0,1.323,51.114,-28.8
286.0,-0.187,53.63,-4.1
3.0,0.743,51.446,-68.6
302.0,7.555,58.006,46.0
32.0,4.555,52.462,-30.0
33.0,10.605,59.678,117.7
350.0,-1.111,50.802,15.0
361.0,-2.077,57.144,-38.2
413.0,2.917,51.233,-25.5
455.0,1.868,50.969,-15.2
468.0,2.367,51.048,-28.5
470.0,3.2,51.35,-29.5
486.0,5.113,61.934,42.1
489.0,2.733,51.15,-51.9
509.0,6.152,62.469,95.9
7.0,8.717,53.867,-30.3
703.0,8.596,57.119,26.5
754.0,1.75,52.473,-16.7
76.0,10.224,56.147,23.0
789.0,10.157,54.372,71.4
8.0,11.458,53.899,133.9
80.0,8.441,55.461,-16.2
81.0,9.754,55.561,53.0
830.0,-1.14,60.154,52.7
89.0,9.964,57.596,82.8
9.0,4.25,51.917,-27.5
91.0,10.549,57.436,48.2
936.0,-2.92,54.032,-98.1
95.0,-1.44,55.007,-36.7
98.0,10.828,55.288,65.6
