id,lon,lat,height
1036.0,8.383,54.617,44.0
1037.0,6.748,53.557,58.6
1109.0,-3.086,58.441,-29.3
1113.0,9.856,58.995,156.8
113.0,11.142,55.332,72.1
120.0,11.926,54.573,109.4
13.0,10.872,53.958,91.4
179.0,11.218,58.354,168.9
20.0,3.596,51.442,55.5
2112.0,11.832,58.093,167.7
22.0,4.12,51.977,40.8
23.0,4.745,52.964,74.2
236.0,5.22,53.363,27.0
24.0,6.933,53.326,65.2
25.0,5.409,53.176,36.7
255.0,1.323,51.114,3.2
286.0,-0.187,53.63,96.9
302.0,7.555,58.006,-11.0
32.0,4.555,52.462,71.0
33.0,10.605,59.678,228.7
350.0,-1.111,50.802,-26.0
361.0,-2.077,57.144,11.8
413.0,2.917,51.233,45.5
455.0,1.868,50.969,49.8
468.0,2.367,51.048,11.5
47.0,5.73,58.974,-8.6
470.0,3.2,51.35,68.5
486.0,5.113,61.934,-7.9
489.0,2.733,51.15,23.1
509.0,6.152,62.469,21.9
58.0,5.32,60.398,-14.2
62.0,10.735,59.909,251.5
7.0,8.717,53.867,104.7
754.0,1.75,52.473,50.3
76.0,10.224,56.147,104.0
789.0,10.157,54.372,51.4
8.0,11.458,53.899,110.9
80.0,8.441,55.461,96.8
81.0,9.754,55.561,68.0
830.0,-1.14,60.154,85.7
89.0,9.964,57.596,146.8
9.0,4.25,51.917,105.5
91.0,10.549,57.436,169.2
936.0,-2.92,54.032,-32.1
95.0,-1.44,55.007,103.3
98.0,10.828,55.288,88.6
