id,lon,lat,height
1036.0,8.383,54.617,-55.0
1037.0,6.748,53.557,-14.4
1109.0,-3.086,58.441,-30.3
1113.0,9.856,58.995,-7.2
113.0,11.142,55.332,23.1
1197.0,9.987,54.995,49.5
120.0,11.926,54.573,-1.6
1236.0,11.791,57.685,-4.8
13.0,10.872,53.958,29.4
179.0,11.218,58.354,3.9
20.0,3.596,51.442,25.5
2112.0,11.832,58.093,-13.3
2113.0,11.127,58.997,10.3
22.0,4.12,51.977,11.8
23.0,4.745,52.964,-12.8
236.0,5.22,53.363,-32.0
24.0,6.933,53.326,-24.8
25.0,5.409,53.176,-51.3
255.0,1.323,51.114,19.2
286.0,-0.187,53.63,56.9
3.0,0.743,51.446,3.4
302.0,7.555,58.006,5.0
32.0,4.555,52.462,7.0
33.0,10.605,59.678,5.7
350.0,-1.111,50.802,22.0
361.0,-2.077,57.144,-8.2
413.0,2.917,51.233,51.5
47.0,5.73,58.974,-3.6
470.0,3.2,51.35,49.5
486.0,5.113,61.934,7.1
489.0,2.733,51.15,32.1
509.0,6.152,62.469,-4.1
58.0,5.32,60.398,-6.2
62.0,10.735,59.909,1.5
7.0,8.717,53.867,-54.3
703.0,8.596,57.119,-4.5
754.0,1.75,52.473,45.3
76.0,10.224,56.147,14.0
789.0,10.157,54.372,36.4
8.0,11.458,53.899,19.9
80.0,8.441,55.461,7.8
81.0,9.754,55.561,24.0
830.0,-1.14,60.154,-18.3
89.0,9.964,57.596,24.8
9.0,4.25,51.917,-18.5
91.0,10.549,57.436,26.2
936.0,-2.92,54.032,15.9
95.0,-1.44,55.007,11.3
98.0,10.828,55.288,-18.4
