id,lon,lat,height
1036.0,8.383,54.617,9.0
1037.0,6.748,53.557,34.6
1109.0,-3.086,58.441,-9.3
1113.0,9.856,58.995,97.8
1197.0,9.987,54.995,40.5
120.0,11.926,54.573,74.4
1236.0,11.791,57.685,84.2
179.0,11.218,58.354,113.9
20.0,3.596,51.442,23.5
2112.0,11.832,58.093,98.7
2113.0,11.127,58.997,116.3
22.0,4.12,51.977,33.8
23.0,4.745,52.964,50.2
236.0,5.22,53.363,52.0
24.0,6.933,53.326,33.2
25.0,5.409,53.176,37.7
255.0,1.323,51.114,-6.8
3.0,0.743,51.446,28.4
302.0,7.555,58.006,0.0
32.0,4.555,52.462,23.0
33.0,10.605,59.678,90.7
350.0,-1.111,50.802,12.0
361.0,-2.077,57.144,32.8
413.0,2.917,51.233,15.5
468.0,2.367,51.048,9.5
47.0,5.73,58.974,-6.6
470.0,3.2,51.35,8.5
486.0,5.113,61.934,1.1
489.0,2.733,51.15,-8.9
509.0,6.152,62.469,-17.1
58.0,5.32,60.398,1.8
62.0,10.735,59.909,84.5
7.0,8.717,53.867,72.7
703.0,8.596,57.119,90.5
754.0,1.75,52.473,35.3
76.0,10.224,56.147,67.0
8.0,11.458,53.899,100.9
80.0,8.441,55.461,70.8
81.0,9.754,55.561,48.0
830.0,-1.14,60.154,19.7
9.0,4.25,51.917,39.5
91.0,10.549,57.436,149.2
936.0,-2.92,54.032,26.9
95.0,-1.44,55.007,10.3
98.0,10.828,55.288,74.6
