id,lon,lat,height
1036.0,8.383,54.617,39.0
1037.0,6.748,53.557,28.6
1109.0,-3.086,58.441,65.7
1113.0,9.856,58.995,132.8
113.0,11.142,55.332,96.1
120.0,11.926,54.573,145.4
13.0,10.872,53.958,101.4
179.0,11.218,58.354,162.9
20.0,3.596,51.442,72.5
2112.0,11.832,58.093,187.7
22.0,4.12,51.977,10.8
23.0,4.745,52.964,88.2
236.0,5.22,53.363,44.0
24.0,6.933,53.326,-23.8
25.0,5.409,53.176,9.7
255.0,1.323,51.114,79.2
286.0,-0.187,53.63,197.9
302.0,7.555,58.006,41.0
32.0,4.555,52.462,66.0
33.0,10.605,59.678,147.7
350.0,-1.111,50.802,102.0
361.0,-2.077,57.144,99.8
413.0,2.917,51.233,61.5
468.0,2.367,51.048,30.5
47.0,5.73,58.974,141.4
470.0,3.2,51.35,50.5
486.0,5.113,61.934,139.1
489.0,2.733,51.15,36.1
509.0,6.152,62.469,130.9
58.0,5.32,60.398,107.8
62.0,10.735,59.909,131.5
7.0,8.717,53.867,4.7
754.0,1.75,52.473,77.3
76.0,10.224,56.147,61.0
789.0,10.157,54.372,91.4
8.0,11.458,53.899,97.9
80.0,8.441,55.461,59.8
81.0,9.754,55.561,95.0
830.0,-1.14,60.154,103.7
89.0,9.964,57.596,92.8
9.0,4.25,51.917,21.5
91.0,10.549,57.436,102.2
936.0,-2.92,54.032,58.9
95.0,-1.44,55.007,155.3
98.0,10.828,55.288,73.6
