id,lon,lat,height
1036.0,8.383,54.617,114.0
1037.0,6.748,53.557,101.6
1113.0,9.856,58.995,155.8
113.0,11.142,55.332,49.1
1197.0,9.987,54.995,53.5
120.0,11.926,54.573,52.4
1236.0,11.791,57.685,189.2
179.0,11.218,58.354,187.9
20.0,3.596,51.442,59.5
2112.0,11.832,58.093,204.7
2113.0,11.127,58.997,230.3
22.0,4.12,51.977,52.8
23.0,4.745,52.964,98.2
236.0,5.22,53.363,105.0
24.0,6.933,53.326,82.2
25.0,5.409,53.176,104.7
255.0,1.323,51.114,-46.8
286.0,-0.187,53.63,12.9
3.0,0.743,51.446,-15.6
302.0,7.555,58.006,50.0
32.0,4.555,52.462,67.0
33.0,10.605,59.678,269.7
350.0,-1.111,50.802,70.0
361.0,-2.077,57.144,99.8
413.0,2.917,51.233,64.5
47.0,5.73,58.974,134.4
470.0,3.2,51.35,27.5
486.0,5.113,61.934,127.1
489.0,2.733,51.15,30.1
58.0,5.32,60.398,78.8
62.0,10.735,59.909,328.5
7.0,8.717,53.867,75.7
703.0,8.596,57.119,177.5
76.0,10.224,56.147,-18.0
8.0,11.458,53.899,60.9
80.0,8.441,55.461,236.8
81.0,9.754,55.561,64.0
830.0,-1.14,60.154,88.7
89.0,9.964,57.596,193.8
9.0,4.25,51.917,48.5
91.0,10.549,57.436,154.2
936.0,-2.92,54.032,126.9
95.0,-1.44,55.007,49.3
98.0,10.828,55.288,43.6
