id,lon,lat,height
1036.0,8.383,54.617,-231.0
1037.0,6.748,53.557,-221.4
1109.0,-3.086,58.441,-90.3
113.0,11.142,55.332,21.1
1197.0,9.987,54.995,22.5
120.0,11.926,54.573,19.4
1236.0,11.791,57.685,-17.8
13.0,10.872,53.958,71.4
179.0,11.218,58.354,27.9
20.0,3.596,51.442,-164.5
2112.0,11.832,58.093,36.7
2113.0,11.127,58.997,34.3
22.0,4.12,51.977,-190.2
23.0,4.745,52.964,-196.8
236.0,5.22,53.363,-195.0
24.0,6.933,53.326,-273.8
25.0,5.409,53.176,-202.3
255.0,1.323,51.114,-149.8
286.0,-0.187,53.63,-39.1
3.0,0.743,51.446,-141.6
302.0,7.555,58.006,-10.0
32.0,4.555,52.462,-229.0
33.0,10.605,59.678,6.7
350.0,-1.111,50.802,-22.0
361.0,-2.077,57.144,-98.2
413.0,2.917,51.233,-142.5
455.0,1.868,50.969,-97.2
468.0,2.367,51.048,-135.5
47.0,5.73,58.974,-9.6
470.0,3.2,51.35,-160.5
486.0,5.113,61.934,5.1
489.0,2.733,51.15,-164.9
509.0,6.152,62.469,13.9
62.0,10.735,59.909,7.5
7.0,8.717,53.867,-220.3
703.0,8.596,57.119,-97.5
754.0,1.75,52.473,-134.7
76.0,10.224,56.147,-52.0
789.0,10.157,54.372,41.4
8.0,11.458,53.899,45.9
80.0,8.441,55.461,-154.2
81.0,9.754,55.561,-10.0
830.0,-1.14,60.154,-38.3
89.0,9.964,57.596,-33.2
9.0,4.25,51.917,-164.5
91.0,10.549,57.436,-58.8
98.0,10.828,55.288,-9.4
