id,lon,lat,height
1036.0,8.383,54.617,-21.0
1037.0,6.748,53.557,-4.4
1109.0,-3.086,58.441,-49.3
1113.0,9.856,58.995,-30.2
113.0,11.142,55.332,-15.9
1197.0,9.987,54.995,-35.5
120.0,11.926,54.573,11.4
1236.0,11.791,57.685,15.2
13.0,10.872,53.958,-22.6
179.0,11.218,58.354,-10.1
20.0,3.596,51.442,-20.5
2112.0,11.832,58.093,-12.3
2113.0,11.127,58.997,-1.7
22.0,4.12,51.977,-25.2
23.0,4.745,52.964,-22.8
236.0,5.22,53.363,-27.0
24.0,6.933,53.326,17.2
25.0,5.409,53.176,-53.3
255.0,1.323,51.114,-8.8
286.0,-0.187,53.63,49.9
3.0,0.743,51.446,-47.6
302.0,7.555,58.006,-43.0
32.0,4.555,52.462,-25.0
33.0,10.605,59.678,-3.3
350.0,-1.111,50.802,-82.0
361.0,-2.077,57.144,-23.2
413.0,2.917,51.233,-25.5
47.0,5.73,58.974,-78.6
470.0,3.2,51.35,-20.5
486.0,5.113,61.934,-77.9
489.0,2.733,51.15,-12.9
509.0,6.152,62.469,-71.1
58.0,5.32,60.398,-55.2
62.0,10.735,59.909,-9.5
7.0,8.717,53.867,49.7
703.0,8.596,57.119,14.5
754.0,1.75,52.473,1.3
76.0,10.224,56.147,-39.0
789.0,10.157,54.372,-38.6
8.0,11.458,53.899,19.9
80.0,8.441,55.461,17.8
81.0,9.754,55.561,-54.0
830.0,-1.14,60.154,-31.3
89.0,9.964,57.596,39.8
9.0,4.25,51.917,-36.5
91.0,10.549,57.436,21.2
936.0,-2.92,54.032,-66.1
95.0,-1.44,55.007,-22.7
