id,lon,lat,height
1036.0,8.383,54.617,-386.0
1037.0,6.748,53.557,-316.4
1109.0,-3.086,58.441,-170.3
1113.0,9.856,58.995,-184.2
113.0,11.142,55.332,-221.9
1197.0,9.987,54.995,-125.5
120.0,11.926,54.573,-190.6
1236.0,11.791,57.685,-174.8
13.0,10.872,53.958,-138.6
179.0,11.218,58.354,-151.1
20.0,3.596,51.442,-91.5
2112.0,11.832,58.093,-176.3
2113.0,11.127,58.997,-165.7
22.0,4.12,51.977,-127.2
23.0,4.745,52.964,-153.8
236.0,5.22,53.363,-192.0
24.0,6.933,53.326,-241.8
25.0,5.409,53.176,-198.3
255.0,1.323,51.114,-110.8
286.0,-0.187,53.63,-128.1
3.0,0.743,51.446,-83.6
302.0,7.555,58.006,-96.0
32.0,4.555,52.462,-156.0
33.0,10.605,59.678,-239.3
350.0,-1.111,50.802,-83.0
361.0,-2.077,57.144,-154.2
413.0,2.917,51.233,-70.5
468.0,2.367,51.048,-80.5
47.0,5.73,58.974,-121.6
470.0,3.2,51.35,-107.5
486.0,5.113,61.934,-182.9
489.0,2.733,51.15,-81.9
509.0,6.152,62.469,-184.1
58.0,5.32,60.398,-144.2
62.0,10.735,59.909,-240.5
7.0,8.717,53.867,-355.3
703.0,8.596,57.119,-309.5
754.0,1.75,52.473,-128.7
76.0,10.224,56.147,-147.0
8.0,11.458,53.899,-175.1
80.0,8.441,55.461,-285.2
81.0,9.754,55.561,-136.0
830.0,-1.14,60.154,-157.3
9.0,4.25,51.917,-132.5
91.0,10.549,57.436,-155.8
936.0,-2.92,54.032,-103.1
95.0,-1.44,55.007,-137.7
98.0,10.828,55.288,-170.4
