id,lon,lat,height
1036.0,8.383,54.617,453.0
1037.0,6.748,53.557,388.6
1113.0,9.856,58.995,199.8
113.0,11.142,55.332,122.1
1197.0,9.987,54.995,50.5
120.0,11.926,54.573,114.4
1236.0,11.791,57.685,292.2
13.0,10.872,53.958,65.4
179.0,11.218,58.354,255.9
20.0,3.596,51.442,224.5
2112.0,11.832,58.093,272.7
2113.0,11.127,58.997,230.3
22.0,4.12,51.977,254.8
23.0,4.745,52.964,304.2
236.0,5.22,53.363,371.0
24.0,6.933,53.326,404.2
25.0,5.409,53.176,393.7
302.0,7.555,58.006,176.0
32.0,4.555,52.462,276.0
33.0,10.605,59.678,224.7
350.0,-1.111,50.802,100.0
361.0,-2.077,57.144,177.8
413.0,2.917,51.233,180.5
455.0,1.868,50.969,176.8
468.0,2.367,51.048,158.5
47.0,5.73,58.974,213.4
470.0,3.2,51.35,176.5
486.0,5.113,61.934,270.1
489.0,2.733,51.15,201.1
509.0,6.152,62.469,258.9
58.0,5.32,60.398,220.8
62.0,10.735,59.909,225.5
7.0,8.717,53.867,446.7
703.0,8.596,57.119,377.5
754.0,1.75,52.473,180.3
76.0,10.224,56.147,144.0
789.0,10.157,54.372,12.4
8.0,11.458,53.899,94.9
80.0,8.441,55.461,619.8
81.0,9.754,55.561,96.0
830.0,-1.14,60.154,219.7
89.0,9.964,57.596,249.8
9.0,4.25,51.917,256.5
91.0,10.549,57.436,192.2
936.0,-2.92,54.032,211.9
95.0,-1.44,55.007,158.3
98.0,10.828,55.288,132.6
