id,lon,lat,height
1036.0,8.383,54.617,-266.0
1037.0,6.748,53.557,-241.4
1109.0,-3.086,58.441,-20.3
113.0,11.142,55.332,-37.9
1197.0,9.987,54.995,60.5
120.0,11.926,54.573,6.4
1236.0,11.791,57.685,-86.8
13.0,10.872,53.958,81.4
179.0,11.218,58.354,-77.1
20.0,3.596,51.442,-54.5
2112.0,11.832,58.093,-121.3
2113.0,11.127,58.997,-79.7
22.0,4.12,51.977,-56.2
23.0,4.745,52.964,-112.8
236.0,5.22,53.363,-154.0
24.0,6.933,53.326,-204.8
25.0,5.409,53.176,-177.3
255.0,1.323,51.114,7.2
286.0,-0.187,53.63,84.9
3.0,0.743,51.446,33.4
302.0,7.555,58.006,50.0
32.0,4.555,52.462,-147.0
33.0,10.605,59.678,-198.3
350.0,-1.111,50.802,69.0
413.0,2.917,51.233,-35.5
455.0,1.868,50.969,-8.2
468.0,2.367,51.048,-6.5
47.0,5.73,58.974,-4.6
470.0,3.2,51.35,-49.5
486.0,5.113,61.934,-55.9
489.0,2.733,51.15,-25.9
509.0,6.152,62.469,-54.1
58.0,5.32,60.398,-32.2
62.0,10.735,59.909,-159.5
7.0,8.717,53.867,-290.3
703.0,8.596,57.119,-193.5
754.0,1.75,52.473,-2.7
76.0,10.224,56.147,-73.0
789.0,10.157,54.372,91.4
8.0,11.458,53.899,86.9
80.0,8.441,55.461,-264.2
81.0,9.754,55.561,36.0
830.0,-1.14,60.154,-29.3
89.0,9.964,57.596,10.8
9.0,4.25,51.917,-40.5
91.0,10.549,57.436,42.2
936.0,-2.92,54.032,-87.1
95.0,-1.44,55.007,10.3
98.0,10.828,55.288,-59.4
