id,lon,lat,height
1036.0,8.383,54.617,75.0
1037.0,6.748,53.557,-23.4
1109.0,-3.086,58.441,92.7
1113.0,9.856,58.995,107.8
113.0,11.142,55.332,31.1
1197.0,9.987,54.995,42.5
120.0,11.926,54.573,67.4
1236.0,11.791,57.685,104.2
179.0,11.218,58.354,131.9
20.0,3.596,51.442,14.5
2113.0,11.127,58.997,130.3
22.0,4.12,51.977,-33.2
23.0,4.745,52.964,59.2
236.0,5.22,53.363,70.0
24.0,6.933,53.326,32.2
25.0,5.409,53.176,25.7
255.0,1.323,51.114,6.2
286.0,-0.187,53.63,42.9
3.0,0.743,51.446,-32.6
302.0,7.555,58.006,94.0
32.0,4.555,52.462,32.0
33.0,10.605,59.678,152.7
361.0,-2.077,57.144,92.8
413.0,2.917,51.233,14.5
455.0,1.868,50.969,-82.2
47.0,5.73,58.974,123.4
470.0,3.2,51.35,26.5
486.0,5.113,61.934,204.1
489.0,2.733,51.15,58.1
509.0,6.152,62.469,243.9
58.0,5.32,60.398,166.8
62.0,10.735,59.909,163.5
7.0,8.717,53.867,13.7
703.0,8.596,57.119,105.5
754.0,1.75,52.473,54.3
76.0,10.224,56.147,46.0
80.0,8.441,55.461,180.8
81.0,9.754,55.561,33.0
830.0,-1.14,60.154,133.7
89.0,9.964,57.596,120.8
9.0,4.25,51.917,59.5
91.0,10.549,57.436,82.2
936.0,-2.92,54.032,83.9
95.0,-1.44,55.007,93.3
98.0,10.828,55.288,12.6
