id,lon,lat,height
1036.0,8.383,54.617,-36.0
1037.0,6.748,53.557,-41.4
1109.0,-3.086,58.441,-77.3
1113.0,9.856,58.995,-10.2
113.0,11.142,55.332,-45.9
1197.0,9.987,54.995,-74.5
120.0,11.926,54.573,-116.6
1236.0,11.791,57.685,-17.8
13.0,10.872,53.958,-77.6
179.0,11.218,58.354,-1.1
20.0,3.596,51.442,30.5
2112.0,11.832,58.093,-1.3
2113.0,11.127,58.997,8.3
22.0,4.12,51.977,13.8
23.0,4.745,52.964,-3.8
236.0,5.22,53.363,-37.0
24.0,6.933,53.326,-14.8
25.0,5.409,53.176,-31.3
255.0,1.323,51.114,-8.8
286.0,-0.187,53.63,26.9
3.0,0.743,51.446,26.4
302.0,7.555,58.006,-17.0
32.0,4.555,52.462,12.0
33.0,10.605,59.678,9.7
350.0,-1.111,50.802,2.0
361.0,-2.077,57.144,-42.2
413.0,2.917,51.233,-3.5
455.0,1.868,50.969,44.8
468.0,2.367,51.048,-6.5
47.0,5.73,58.974,-18.6
470.0,3.2,51.35,-16.5
486.0,5.113,61.934,-61.9
489.0,2.733,51.15,-9.9
509.0,6.152,62.469,-74.1
58.0,5.32,60.398,-13.2
62.0,10.735,59.909,-5.5
7.0,8.717,53.867,-31.3
703.0,8.596,57.119,-69.5
754.0,1.75,52.473,1.3
76.0,10.224,56.147,-33.0
789.0,10.157,54.372,-79.6
8.0,11.458,53.899,-85.1
80.0,8.441,55.461,-8.2
81.0,9.754,55.561,-18.0
830.0,-1.14,60.154,-29.3
89.0,9.964,57.596,-22.2
9.0,4.25,51.917,-5.5
91.0,10.549,57.436,-0.8
936.0,-2.92,54.032,-20.1
95.0,-1.44,55.007,-12.7
98.0,10.828,55.288,-60.4
