id,lon,lat,height
1036.0,8.383,54.617,73.0
1037.0,6.748,53.557,90.6
1109.0,-3.086,58.441,-36.3
1113.0,9.856,58.995,18.8
113.0,11.142,55.332,26.1
1197.0,9.987,54.995,29.5
120.0,11.926,54.573,-11.6
1236.0,11.791,57.685,35.2
13.0,10.872,53.958,23.4
179.0,11.218,58.354,69.9
20.0,3.596,51.442,74.5
2112.0,11.832,58.093,12.7
2113.0,11.127,58.997,2.3
22.0,4.12,51.977,62.8
23.0,4.745,52.964,81.2
236.0,5.22,53.363,69.0
24.0,6.933,53.326,92.2
25.0,5.409,53.176,55.7
255.0,1.323,51.114,80.2
286.0,-0.187,53.63,77.9
3.0,0.743,51.446,26.4
32.0,4.555,52.462,74.0
33.0,10.605,59.678,1.7
350.0,-1.111,50.802,19.0
361.0,-2.077,57.144,21.8
413.0,2.917,51.233,75.5
47.0,5.73,58.974,10.4
470.0,3.2,51.35,91.5
486.0,5.113,61.934,-20.9
489.0,2.733,51.15,82.1
509.0,6.152,62.469,-27.1
58.0,5.32,60.398,12.8
62.0,10.735,59.909,-6.5
7.0,8.717,53.867,119.7
703.0,8.596,57.119,55.5
754.0,1.75,52.473,95.3
76.0,10.224,56.147,-20.0
789.0,10.157,54.372,-1.6
8.0,11.458,53.899,24.9
80.0,8.441,55.461,102.8
81.0,9.754,55.561,25.0
830.0,-1.14,60.154,3.7
89.0,9.964,57.596,88.8
9.0,4.25,51.917,59.5
91.0,10.549,57.436,62.2
936.0,-2.92,54.032,-19.1
95.0,-1.44,55.007,27.3
98.0,10.828,55.288,-5.4
