id,lon,lat,height
1036.0,8.383,54.617,-6.0
1037.0,6.748,53.557,20.6
1113.0,9.856,58.995,-5.2
113.0,11.142,55.332,-23.9
1197.0,9.987,54.995,12.5
120.0,11.926,54.573,2.4
1236.0,11.791,57.685,22.2
13.0,10.872,53.958,-16.6
179.0,11.218,58.354,18.9
20.0,3.596,51.442,31.5
2112.0,11.832,58.093,11.7
2113.0,11.127,58.997,30.3
22.0,4.12,51.977,-14.2
23.0,4.745,52.964,-1.8
236.0,5.22,53.363,10.0
24.0,6.933,53.326,9.2
25.0,5.409,53.176,5.7
255.0,1.323,51.114,-3.8
302.0,7.555,58.006,-20.0
32.0,4.555,52.462,-17.0
33.0,10.605,59.678,23.7
350.0,-1.111,50.802,-10.0
361.0,-2.077,57.144,44.8
413.0,2.917,51.233,-6.5
455.0,1.868,50.969,9.8
468.0,2.367,51.048,-67.5
47.0,5.73,58.974,15.4
470.0,3.2,51.35,12.5
486.0,5.113,61.934,39.1
489.0,2.733,51.15,-14.9
509.0,6.152,62.469,9.9
58.0,5.32,60.398,21.8
62.0,10.735,59.909,10.5
7.0,8.717,53.867,-16.3
703.0,8.596,57.119,25.5
754.0,1.75,52.473,38.3
76.0,10.224,56.147,3.0
789.0,10.157,54.372,-22.6
8.0,11.458,53.899,-2.1
80.0,8.441,55.461,80.8
81.0,9.754,55.561,-6.0
89.0,9.964,57.596,19.8
9.0,4.25,51.917,-45.5
91.0,10.549,57.436,-38.8
936.0,-2.92,54.032,67.9
95.0,-1.44,55.007,27.3
98.0,10.828,55.288,-24.4
