id,lon,lat,height
1036.0,8.383,54.617,-41.0
1037.0,6.748,53.557,-15.4
1109.0,-3.086,58.441,-105.3
1113.0,9.856,58.995,1.8
113.0,11.142,55.332,0.1
1197.0,9.987,54.995,21.5
120.0,11.926,54.573,28.4
1236.0,11.791,57.685,-5.8
13.0,10.872,53.958,60.4
179.0,11.218,58.354,14.9
20.0,3.596,51.442,-8.5
2112.0,11.832,58.093,6.7
2113.0,11.127,58.997,14.3
22.0,4.12,51.977,-25.2
23.0,4.745,52.964,-21.8
236.0,5.22,53.363,-28.0
24.0,6.933,53.326,9.2
25.0,5.409,53.176,-52.3
255.0,1.323,51.114,-7.8
286.0,-0.187,53.63,3.9
3.0,0.743,51.446,-29.6
302.0,7.555,58.006,-34.0
32.0,4.555,52.462,-25.0
33.0,10.605,59.678,3.7
350.0,-1.111,50.802,-25.0
361.0,-2.077,57.144,-53.2
413.0,2.917,51.233,-13.5
455.0,1.868,50.969,-96.2
47.0,5.73,58.974,-88.6
470.0,3.2,51.35,16.5
486.0,5.113,61.934,-131.9
489.0,2.733,51.15,-7.9
509.0,6.152,62.469,-138.1
58.0,5.32,60.398,-43.2
62.0,10.735,59.909,-1.5
7.0,8.717,53.867,-15.3
703.0,8.596,57.119,-7.5
754.0,1.75,52.473,25.3
76.0,10.224,56.147,40.0
789.0,10.157,54.372,11.4
8.0,11.458,53.899,71.9
80.0,8.441,55.461,-0.2
81.0,9.754,55.561,-3.0
830.0,-1.14,60.154,-63.3
89.0,9.964,57.596,69.8
9.0,4.25,51.917,-27.5
91.0,10.549,57.436,52.2
936.0,-2.92,54.032,-63.1
95.0,-1.44,55.007,-12.7
98.0,10.828,55.288,-13.4
