id,lon,lat,height
1036.0,8.383,54.617,178.0
1037.0,6.748,53.557,160.6
1109.0,-3.086,58.441,26.7
1113.0,9.856,58.995,150.8
113.0,11.142,55.332,161.1
1197.0,9.987,54.995,133.5
120.0,11.926,54.573,183.4
1236.0,11.791,57.685,168.2
13.0,10.872,53.958,170.4
179.0,11.218,58.354,173.9
20.0,3.596,51.442,159.5
2112.0,11.832,58.093,174.7
2113.0,11.127,58.997,167.3
22.0,4.12,51.977,136.8
23.0,4.745,52.964,147.2
236.0,5.22,53.363,160.0
24.0,6.933,53.326,162.2
25.0,5.409,53.176,175.7
255.0,1.323,51.114,97.2
286.0,-0.187,53.63,93.9
302.0,7.555,58.006,123.0
32.0,4.555,52.462,161.0
33.0,10.605,59.678,165.7
350.0,-1.111,50.802,92.0
413.0,2.917,51.233,142.5
468.0,2.367,51.048,116.5
47.0,5.73,58.974,103.4
470.0,3.2,51.35,149.5
486.0,5.113,61.934,42.1
489.0,2.733,51.15,136.1
509.0,6.152,62.469,7.9
58.0,5.32,60.398,89.8
62.0,10.735,59.909,162.5
7.0,8.717,53.867,198.7
703.0,8.596,57.119,210.5
754.0,1.75,52.473,132.3
76.0,10.224,56.147,178.0
789.0,10.157,54.372,148.4
8.0,11.458,53.899,176.9
80.0,8.441,55.461,238.8
81.0,9.754,55.561,160.0
830.0,-1.14,60.154,59.7
89.0,9.964,57.596,213.8
9.0,4.25,51.917,130.5
91.0,10.549,57.436,215.2
936.0,-2.92,54.032,116.9
95.0,-1.44,55.007,130.3
98.0,10.828,55.288,169.6
