id,lon,lat,height
1036.0,8.383,54.617,27.0
1037.0,6.748,53.557,50.6
1109.0,-3.086,58.441,26.7
1113.0,9.856,58.995,9.8
113.0,11.142,55.332,74.1
120.0,11.926,54.573,130.4
1236.0,11.791,57.685,56.2
13.0,10.872,53.958,103.4
179.0,11.218,58.354,49.9
20.0,3.596,51.442,61.5
2112.0,11.832,58.093,58.7
2113.0,11.127,58.997,54.3
22.0,4.12,51.977,25.8
23.0,4.745,52.964,18.2
236.0,5.22,53.363,39.0
24.0,6.933,53.326,41.2
25.0,5.409,53.176,24.7
255.0,1.323,51.114,19.2
286.0,-0.187,53.63,70.9
302.0,7.555,58.006,33.0
32.0,4.555,52.462,15.0
33.0,10.605,59.678,45.7
350.0,-1.111,50.802,35.0
361.0,-2.077,57.144,49.8
413.0,2.917,51.233,39.5
455.0,1.868,50.969,36.8
468.0,2.367,51.048,-20.5
47.0,5.73,58.974,39.4
470.0,3.2,51.35,38.5
486.0,5.113,61.934,-11.9
489.0,2.733,51.15,28.1
509.0,6.152,62.469,-20.1
58.0,5.32,60.398,-12.2
62.0,10.735,59.909,37.5
7.0,8.717,53.867,74.7
703.0,8.596,57.119,75.5
754.0,1.75,52.473,64.3
76.0,10.224,56.147,81.0
789.0,10.157,54.372,88.4
8.0,11.458,53.899,127.9
80.0,8.441,55.461,73.8
81.0,9.754,55.561,91.0
830.0,-1.14,60.154,61.7
89.0,9.964,57.596,93.8
9.0,4.25,51.917,5.5
91.0,10.549,57.436,88.2
95.0,-1.44,55.007,45.3
98.0,10.828,55.288,78.6
