id,lon,lat,height
1036.0,8.383,54.617,34.0
1037.0,6.748,53.557,38.6
1109.0,-3.086,58.441,129.7
1113.0,9.856,58.995,104.8
113.0,11.142,55.332,-14.9
1197.0,9.987,54.995,93.5
120.0,11.926,54.573,41.4
1236.0,11.791,57.685,89.2
13.0,10.872,53.958,1.4
179.0,11.218,58.354,109.9
20.0,3.596,51.442,92.5
2112.0,11.832,58.093,114.7
2113.0,11.127,58.997,131.3
22.0,4.12,51.977,66.8
23.0,4.745,52.964,120.2
236.0,5.22,53.363,152.0
24.0,6.933,53.326,-0.8
25.0,5.409,53.176,62.7
255.0,1.323,51.114,92.2
286.0,-0.187,53.63,102.9
3.0,0.743,51.446,56.4
302.0,7.555,58.006,84.0
32.0,4.555,52.462,92.0
33.0,10.605,59.678,90.7
350.0,-1.111,50.802,204.0
361.0,-2.077,57.144,241.8
413.0,2.917,51.233,108.5
468.0,2.367,51.048,78.5
47.0,5.73,58.974,172.4
470.0,3.2,51.35,99.5
486.0,5.113,61.934,207.1
489.0,2.733,51.15,111.1
509.0,6.152,62.469,258.9
58.0,5.32,60.398,212.8
62.0,10.735,59.909,63.5
7.0,8.717,53.867,-85.3
703.0,8.596,57.119,48.5
754.0,1.75,52.473,41.3
76.0,10.224,56.147,-106.0
8.0,11.458,53.899,-32.1
80.0,8.441,55.461,92.8
81.0,9.754,55.561,76.0
830.0,-1.14,60.154,201.7
89.0,9.964,57.596,35.8
9.0,4.25,51.917,59.5
936.0,-2.92,54.032,278.9
95.0,-1.44,55.007,146.3
