id,lon,lat,height
1036.0,8.383,54.617,-32.6
1037.0,6.748,53.557,-78.9
1109.0,-3.086,58.441,21.1
1113.0,9.856,58.995,50.9
113.0,11.142,55.332,77.4
1197.0,9.987,54.995,43.6
120.0,11.926,54.573,56.9
1236.0,11.791,57.685,34.5
13.0,10.872,53.958,93.5
1505.0,-0.615,54.49,-33.1
1548.0,0.057,50.782,-48.9
1551.0,3.682,51.62,-43.0
1632.0,1.302,52.934,26.1
1758.0,-3.131,51.211,-2.0
1759.0,10.95,59.036,44.2
1773.0,-2.448,50.608,8.8
1774.0,-3.018,53.45,2.2
179.0,11.218,58.354,72.5
1794.0,-3.567,54.651,-0.6
1832.0,-2.987,51.55,-73.9
1854.0,-3.825,53.332,-4.7
1878.0,-1.875,50.714,-4.1
20.0,3.596,51.442,-41.3
2112.0,11.832,58.093,43.4
2113.0,11.127,58.997,43.7
22.0,4.12,51.977,-53.6
23.0,4.745,52.964,-62.9
236.0,5.22,53.363,-93.4
24.0,6.933,53.326,-57.4
25.0,5.409,53.176,-77.0
255.0,1.323,51.114,-56.7
286.0,-0.187,53.63,-23.9
302.0,7.555,58.006,65.6
32.0,4.555,52.462,-59.2
33.0,10.605,59.678,19.6
350.0,-1.111,50.802,-0.6
361.0,-2.077,57.144,11.6
413.0,2.917,51.233,-31.6
455.0,1.868,50.969,-31.6
468.0,2.367,51.048,2.3
47.0,5.73,58.974,68.8
470.0,3.2,51.35,-47.7
486.0,5.113,61.934,28.1
489.0,2.733,51.15,-42.3
509.0,6.152,62.469,33.1
58.0,5.32,60.398,17.2
62.0,10.735,59.909,10.4
7.0,8.717,53.867,-110.9
703.0,8.596,57.119,-52.2
754.0,1.75,52.473,-14.9
76.0,10.224,56.147,26.3
762.0,11.349,54.656,102.8
789.0,10.157,54.372,59.9
8.0,11.458,53.899,25.4
80.0,8.441,55.461,-72.4
81.0,9.754,55.561,74.8
89.0,9.964,57.596,-30.2
9.0,4.25,51.917,-56.7
91.0,10.549,57.436,-4.8
936.0,-2.92,54.032,-22.2
95.0,-1.44,55.007,13.8
98.0,10.828,55.288,52.6
