id,lon,lat,height
1036.0,8.383,54.617,-140.4
1037.0,6.748,53.557,-48.7
1109.0,-3.086,58.441,-0.5
1113.0,9.856,58.995,-66.8
1236.0,11.791,57.685,-71.1
13.0,10.872,53.958,86.7
1505.0,-0.615,54.49,89.3
1526.0,-3.182,55.99,18.6
1548.0,0.057,50.782,-8.9
1551.0,3.682,51.62,-32.9
1632.0,1.302,52.934,-6.8
1758.0,-3.131,51.211,-7.9
1759.0,10.95,59.036,-110.8
1773.0,-2.448,50.608,-40.7
1774.0,-3.018,53.45,62.2
179.0,11.218,58.354,-83.5
1794.0,-3.567,54.651,-67.2
1832.0,-2.987,51.55,79.0
1854.0,-3.825,53.332,-19.7
1878.0,-1.875,50.714,17.4
20.0,3.596,51.442,-35.8
2112.0,11.832,58.093,-109.7
2113.0,11.127,58.997,-103.4
22.0,4.12,51.977,-27.8
23.0,4.745,52.964,-55.5
236.0,5.22,53.363,-38.7
24.0,6.933,53.326,-59.1
25.0,5.409,53.176,-69.5
286.0,-0.187,53.63,-81.5
302.0,7.555,58.006,11.3
32.0,4.555,52.462,-69.6
33.0,10.605,59.678,-128.5
361.0,-2.077,57.144,-29.0
413.0,2.917,51.233,-46.0
455.0,1.868,50.969,-66.4
468.0,2.367,51.048,-16.0
47.0,5.73,58.974,28.5
486.0,5.113,61.934,19.5
489.0,2.733,51.15,-61.2
509.0,6.152,62.469,10.5
58.0,5.32,60.398,1.8
62.0,10.735,59.909,-142.3
7.0,8.717,53.867,-106.8
754.0,1.75,52.473,23.9
789.0,10.157,54.372,59.7
8.0,11.458,53.899,98.4
830.0,-1.14,60.154,16.6
9.0,4.25,51.917,-7.3
936.0,-2.92,54.032,-49.9
95.0,-1.44,55.007,10.1
