id,lon,lat,height
1036.0,8.383,54.617,287.7
1037.0,6.748,53.557,213.0
1109.0,-3.086,58.441,120.3
1113.0,9.856,58.995,169.2
113.0,11.142,55.332,157.6
1197.0,9.987,54.995,83.0
120.0,11.926,54.573,182.0
1236.0,11.791,57.685,228.2
13.0,10.872,53.958,121.0
1505.0,-0.615,54.49,257.8
1526.0,-3.182,55.99,111.2
1548.0,0.057,50.782,62.5
1551.0,3.682,51.62,104.2
1632.0,1.302,52.934,159.4
1759.0,10.95,59.036,199.6
1773.0,-2.448,50.608,121.8
179.0,11.218,58.354,206.8
1794.0,-3.567,54.651,126.4
1832.0,-2.987,51.55,141.0
1854.0,-3.825,53.332,135.4
1878.0,-1.875,50.714,95.3
20.0,3.596,51.442,113.7
2112.0,11.832,58.093,237.1
2113.0,11.127,58.997,208.7
22.0,4.12,51.977,109.3
23.0,4.745,52.964,142.0
236.0,5.22,53.363,191.7
24.0,6.933,53.326,176.6
25.0,5.409,53.176,180.4
255.0,1.323,51.114,70.0
286.0,-0.187,53.63,122.4
302.0,7.555,58.006,128.7
32.0,4.555,52.462,131.5
33.0,10.605,59.678,201.5
350.0,-1.111,50.802,81.6
361.0,-2.077,57.144,161.0
413.0,2.917,51.233,122.2
468.0,2.367,51.048,77.7
47.0,5.73,58.974,150.5
470.0,3.2,51.35,114.4
486.0,5.113,61.934,170.5
489.0,2.733,51.15,106.5
509.0,6.152,62.469,190.3
58.0,5.32,60.398,152.1
62.0,10.735,59.909,211.5
7.0,8.717,53.867,290.1
703.0,8.596,57.119,247.2
754.0,1.75,52.473,124.2
76.0,10.224,56.147,190.9
762.0,11.349,54.656,41.1
789.0,10.157,54.372,97.5
8.0,11.458,53.899,132.1
80.0,8.441,55.461,364.7
81.0,9.754,55.561,117.9
830.0,-1.14,60.154,131.0
89.0,9.964,57.596,206.2
9.0,4.25,51.917,123.1
91.0,10.549,57.436,206.1
936.0,-2.92,54.032,178.8
95.0,-1.44,55.007,131.6
98.0,10.828,55.288,164.0
