id,lon,lat,height
1036.0,8.383,54.617,-130.4
1037.0,6.748,53.557,-92.0
1109.0,-3.086,58.441,-71.1
1113.0,9.856,58.995,-21.6
113.0,11.142,55.332,25.3
1197.0,9.987,54.995,60.9
120.0,11.926,54.573,60.9
1236.0,11.791,57.685,-8.7
13.0,10.872,53.958,48.9
1505.0,-0.615,54.49,-94.1
1526.0,-3.182,55.99,-11.2
1548.0,0.057,50.782,-35.5
1551.0,3.682,51.62,-67.8
1758.0,-3.131,51.211,-4.1
1759.0,10.95,59.036,-11.7
1773.0,-2.448,50.608,25.7
1774.0,-3.018,53.45,-52.1
179.0,11.218,58.354,-6.6
1794.0,-3.567,54.651,5.9
1832.0,-2.987,51.55,-35.6
1854.0,-3.825,53.332,54.0
1878.0,-1.875,50.714,-0.7
20.0,3.596,51.442,-76.5
2112.0,11.832,58.093,-1.5
2113.0,11.127,58.997,-23.7
22.0,4.12,51.977,-76.8
23.0,4.745,52.964,-88.8
236.0,5.22,53.363,-95.7
24.0,6.933,53.326,-81.5
25.0,5.409,53.176,-101.7
255.0,1.323,51.114,-59.5
286.0,-0.187,53.63,5.3
302.0,7.555,58.006,-25.6
32.0,4.555,52.462,-89.3
33.0,10.605,59.678,-35.5
350.0,-1.111,50.802,-33.2
361.0,-2.077,57.144,-48.8
413.0,2.917,51.233,-51.5
47.0,5.73,58.974,-45.3
470.0,3.2,51.35,-64.6
486.0,5.113,61.934,-93.0
489.0,2.733,51.15,-57.9
509.0,6.152,62.469,-93.3
58.0,5.32,60.398,-49.9
62.0,10.735,59.909,-35.2
7.0,8.717,53.867,-81.5
703.0,8.596,57.119,-83.4
76.0,10.224,56.147,-37.1
762.0,11.349,54.656,45.7
789.0,10.157,54.372,46.9
8.0,11.458,53.899,52.5
80.0,8.441,55.461,-68.6
81.0,9.754,55.561,1.4
830.0,-1.14,60.154,-38.7
89.0,9.964,57.596,-53.0
9.0,4.25,51.917,-85.7
91.0,10.549,57.436,-40.6
936.0,-2.92,54.032,-54.6
95.0,-1.44,55.007,-41.3
98.0,10.828,55.288,-9.0
