id,lon,lat,height
1036.0,8.383,54.617,-12.7
1037.0,6.748,53.557,-16.9
1109.0,-3.086,58.441,-14.3
1113.0,9.856,58.995,64.9
113.0,11.142,55.332,29.2
1197.0,9.987,54.995,22.3
120.0,11.926,54.573,-6.0
1236.0,11.791,57.685,54.7
13.0,10.872,53.958,35.0
1505.0,-0.615,54.49,-19.9
1526.0,-3.182,55.99,16.4
1548.0,0.057,50.782,-40.8
1551.0,3.682,51.62,-1.1
1632.0,1.302,52.934,-78.5
1758.0,-3.131,51.211,-11.9
1759.0,10.95,59.036,101.7
1773.0,-2.448,50.608,25.7
1774.0,-3.018,53.45,-31.4
179.0,11.218,58.354,50.8
1794.0,-3.567,54.651,26.3
1832.0,-2.987,51.55,-51.3
1854.0,-3.825,53.332,31.3
1878.0,-1.875,50.714,6.7
20.0,3.596,51.442,1.8
2112.0,11.832,58.093,89.2
2113.0,11.127,58.997,101.7
22.0,4.12,51.977,-8.8
23.0,4.745,52.964,-12.4
236.0,5.22,53.363,-35.0
24.0,6.933,53.326,3.7
25.0,5.409,53.176,-26.6
255.0,1.323,51.114,-7.9
286.0,-0.187,53.63,51.1
302.0,7.555,58.006,10.4
32.0,4.555,52.462,-9.2
33.0,10.605,59.678,127.5
361.0,-2.077,57.144,-9.0
413.0,2.917,51.233,7.3
455.0,1.868,50.969,26.9
468.0,2.367,51.048,-6.5
47.0,5.73,58.974,0.1
470.0,3.2,51.35,6.0
486.0,5.113,61.934,34.4
489.0,2.733,51.15,1.1
509.0,6.152,62.469,41.5
58.0,5.32,60.398,33.8
62.0,10.735,59.909,131.5
7.0,8.717,53.867,8.4
703.0,8.596,57.119,74.5
754.0,1.75,52.473,16.1
76.0,10.224,56.147,26.0
762.0,11.349,54.656,38.2
789.0,10.157,54.372,33.9
8.0,11.458,53.899,45.7
80.0,8.441,55.461,15.8
81.0,9.754,55.561,26.5
830.0,-1.14,60.154,1.5
89.0,9.964,57.596,84.5
9.0,4.25,51.917,-13.0
91.0,10.549,57.436,88.7
936.0,-2.92,54.032,-0.9
95.0,-1.44,55.007,4.8
98.0,10.828,55.288,31.7
