id,lon,lat,height
1036.0,8.383,54.617,35.4
1037.0,6.748,53.557,-6.3
1109.0,-3.086,58.441,115.7
1113.0,9.856,58.995,89.3
113.0,11.142,55.332,-0.0
1197.0,9.987,54.995,49.5
120.0,11.926,54.573,19.8
1236.0,11.791,57.685,93.2
13.0,10.872,53.958,17.7
1505.0,-0.615,54.49,36.7
1526.0,-3.182,55.99,21.6
1548.0,0.057,50.782,54.3
1551.0,3.682,51.62,16.2
1632.0,1.302,52.934,55.9
1758.0,-3.131,51.211,86.2
1759.0,10.95,59.036,85.4
1773.0,-2.448,50.608,117.7
1774.0,-3.018,53.45,1.8
179.0,11.218,58.354,121.8
1794.0,-3.567,54.651,139.1
1832.0,-2.987,51.55,123.8
1878.0,-1.875,50.714,98.1
20.0,3.596,51.442,9.7
2112.0,11.832,58.093,104.3
2113.0,11.127,58.997,80.8
22.0,4.12,51.977,-12.3
23.0,4.745,52.964,26.7
236.0,5.22,53.363,8.6
24.0,6.933,53.326,-27.7
25.0,5.409,53.176,-7.8
255.0,1.323,51.114,15.4
286.0,-0.187,53.63,-5.1
302.0,7.555,58.006,127.0
32.0,4.555,52.462,26.0
33.0,10.605,59.678,62.7
350.0,-1.111,50.802,40.6
361.0,-2.077,57.144,102.1
413.0,2.917,51.233,27.1
455.0,1.868,50.969,30.3
468.0,2.367,51.048,8.1
47.0,5.73,58.974,146.6
470.0,3.2,51.35,26.6
486.0,5.113,61.934,160.0
489.0,2.733,51.15,14.2
509.0,6.152,62.469,177.9
58.0,5.32,60.398,124.3
62.0,10.735,59.909,60.1
7.0,8.717,53.867,-19.4
703.0,8.596,57.119,90.9
754.0,1.75,52.473,18.3
76.0,10.224,56.147,37.2
762.0,11.349,54.656,33.0
789.0,10.157,54.372,11.6
8.0,11.458,53.899,-18.3
80.0,8.441,55.461,86.9
81.0,9.754,55.561,54.4
830.0,-1.14,60.154,133.2
89.0,9.964,57.596,103.5
9.0,4.25,51.917,-41.5
91.0,10.549,57.436,29.4
936.0,-2.92,54.032,254.0
95.0,-1.44,55.007,98.9
98.0,10.828,55.288,31.1
