id,lon,lat,height
1036.0,8.383,54.617,132.9
1037.0,6.748,53.557,153.3
1109.0,-3.086,58.441,64.5
1113.0,9.856,58.995,133.0
113.0,11.142,55.332,110.8
1197.0,9.987,54.995,115.5
120.0,11.926,54.573,166.0
1236.0,11.791,57.685,183.4
13.0,10.872,53.958,128.8
1505.0,-0.615,54.49,185.5
1526.0,-3.182,55.99,101.4
1548.0,0.057,50.782,84.2
1551.0,3.682,51.62,138.3
1632.0,1.302,52.934,157.5
1758.0,-3.131,51.211,88.2
1759.0,10.95,59.036,150.3
1773.0,-2.448,50.608,44.6
1774.0,-3.018,53.45,168.7
179.0,11.218,58.354,151.5
1794.0,-3.567,54.651,25.0
1832.0,-2.987,51.55,136.0
1854.0,-3.825,53.332,67.7
1878.0,-1.875,50.714,100.0
20.0,3.596,51.442,129.4
2112.0,11.832,58.093,182.0
2113.0,11.127,58.997,166.6
22.0,4.12,51.977,112.6
23.0,4.745,52.964,144.0
236.0,5.22,53.363,160.4
24.0,6.933,53.326,129.4
25.0,5.409,53.176,164.0
302.0,7.555,58.006,94.1
32.0,4.555,52.462,127.3
33.0,10.605,59.678,171.1
350.0,-1.111,50.802,86.6
361.0,-2.077,57.144,93.1
413.0,2.917,51.233,100.0
455.0,1.868,50.969,91.6
468.0,2.367,51.048,120.7
47.0,5.73,58.974,107.0
470.0,3.2,51.35,92.0
486.0,5.113,61.934,143.7
489.0,2.733,51.15,78.6
509.0,6.152,62.469,137.9
58.0,5.32,60.398,107.0
62.0,10.735,59.909,173.8
7.0,8.717,53.867,148.8
703.0,8.596,57.119,180.7
754.0,1.75,52.473,127.3
76.0,10.224,56.147,165.1
762.0,11.349,54.656,113.8
789.0,10.157,54.372,117.4
8.0,11.458,53.899,140.6
80.0,8.441,55.461,251.1
81.0,9.754,55.561,118.0
830.0,-1.14,60.154,88.0
89.0,9.964,57.596,186.1
9.0,4.25,51.917,99.9
91.0,10.549,57.436,144.3
936.0,-2.92,54.032,88.1
95.0,-1.44,55.007,109.5
98.0,10.828,55.288,-9.0
