id,lon,lat,height
1036.0,8.383,54.617,281.9
1037.0,6.748,53.557,230.2
1109.0,-3.086,58.441,102.7
1113.0,9.856,58.995,183.4
113.0,11.142,55.332,50.5
1197.0,9.987,54.995,17.7
120.0,11.926,54.573,25.0
1236.0,11.791,57.685,212.8
13.0,10.872,53.958,-1.7
1505.0,-0.615,54.49,103.7
1548.0,0.057,50.782,85.2
1551.0,3.682,51.62,161.4
1632.0,1.302,52.934,164.1
1758.0,-3.131,51.211,112.6
1759.0,10.95,59.036,204.7
1773.0,-2.448,50.608,111.6
1774.0,-3.018,53.45,226.8
179.0,11.218,58.354,199.9
1794.0,-3.567,54.651,92.5
1832.0,-2.987,51.55,152.5
20.0,3.596,51.442,172.5
2112.0,11.832,58.093,192.0
2113.0,11.127,58.997,218.9
22.0,4.12,51.977,149.6
23.0,4.745,52.964,197.3
236.0,5.22,53.363,200.2
24.0,6.933,53.326,207.9
25.0,5.409,53.176,229.0
255.0,1.323,51.114,86.1
286.0,-0.187,53.63,119.5
302.0,7.555,58.006,138.6
32.0,4.555,52.462,178.4
33.0,10.605,59.678,228.4
350.0,-1.111,50.802,56.8
361.0,-2.077,57.144,121.6
413.0,2.917,51.233,142.1
455.0,1.868,50.969,115.5
468.0,2.367,51.048,110.3
47.0,5.73,58.974,136.5
470.0,3.2,51.35,150.6
486.0,5.113,61.934,152.4
489.0,2.733,51.15,127.5
509.0,6.152,62.469,159.7
58.0,5.32,60.398,135.2
62.0,10.735,59.909,227.4
7.0,8.717,53.867,282.3
703.0,8.596,57.119,219.1
754.0,1.75,52.473,137.0
76.0,10.224,56.147,144.6
762.0,11.349,54.656,56.4
789.0,10.157,54.372,-10.0
8.0,11.458,53.899,20.0
80.0,8.441,55.461,342.9
81.0,9.754,55.561,89.5
830.0,-1.14,60.154,108.0
89.0,9.964,57.596,244.6
9.0,4.25,51.917,140.7
91.0,10.549,57.436,213.5
936.0,-2.92,54.032,290.9
95.0,-1.44,55.007,144.8
98.0,10.828,55.288,99.3
