id,lon,lat,height
1036.0,8.383,54.617,105.0
1037.0,6.748,53.557,119.5
1109.0,-3.086,58.441,146.1
1113.0,9.856,58.995,155.1
113.0,11.142,55.332,246.4
1197.0,9.987,54.995,190.0
120.0,11.926,54.573,248.9
1236.0,11.791,57.685,176.1
13.0,10.872,53.958,231.9
1526.0,-3.182,55.99,179.6
1548.0,0.057,50.782,102.1
1551.0,3.682,51.62,122.6
1632.0,1.302,52.934,227.4
1759.0,10.95,59.036,170.6
1773.0,-2.448,50.608,175.8
1774.0,-3.018,53.45,225.7
179.0,11.218,58.354,183.2
1794.0,-3.567,54.651,111.7
1832.0,-2.987,51.55,193.8
1854.0,-3.825,53.332,177.6
1878.0,-1.875,50.714,140.7
20.0,3.596,51.442,126.2
2112.0,11.832,58.093,181.5
2113.0,11.127,58.997,169.8
22.0,4.12,51.977,92.5
23.0,4.745,52.964,99.9
236.0,5.22,53.363,121.4
24.0,6.933,53.326,93.9
25.0,5.409,53.176,77.2
255.0,1.323,51.114,117.6
286.0,-0.187,53.63,209.7
302.0,7.555,58.006,166.6
32.0,4.555,52.462,103.2
33.0,10.605,59.678,144.0
350.0,-1.111,50.802,120.6
361.0,-2.077,57.144,201.6
413.0,2.917,51.233,147.7
455.0,1.868,50.969,108.1
468.0,2.367,51.048,133.5
47.0,5.73,58.974,161.8
470.0,3.2,51.35,136.1
486.0,5.113,61.934,191.0
489.0,2.733,51.15,137.1
509.0,6.152,62.469,212.9
58.0,5.32,60.398,157.7
62.0,10.735,59.909,163.5
7.0,8.717,53.867,123.6
703.0,8.596,57.119,183.4
754.0,1.75,52.473,174.6
76.0,10.224,56.147,192.5
762.0,11.349,54.656,141.3
789.0,10.157,54.372,218.8
8.0,11.458,53.899,219.3
80.0,8.441,55.461,133.4
81.0,9.754,55.561,202.6
830.0,-1.14,60.154,181.5
89.0,9.964,57.596,183.9
9.0,4.25,51.917,91.6
91.0,10.549,57.436,205.3
936.0,-2.92,54.032,147.8
95.0,-1.44,55.007,169.9
98.0,10.828,55.288,199.7
