id,lon,lat,height
1036.0,8.383,54.617,-141.8
1037.0,6.748,53.557,-103.5
1109.0,-3.086,58.441,-62.6
1113.0,9.856,58.995,-65.5
113.0,11.142,55.332,-41.6
120.0,11.926,54.573,-5.9
1236.0,11.791,57.685,-65.9
13.0,10.872,53.958,-19.2
1505.0,-0.615,54.49,29.8
1526.0,-3.182,55.99,-19.9
1548.0,0.057,50.782,-53.7
1551.0,3.682,51.62,-66.6
1632.0,1.302,52.934,-5.9
1758.0,-3.131,51.211,-44.7
1759.0,10.95,59.036,-58.4
1773.0,-2.448,50.608,-68.8
179.0,11.218,58.354,-43.7
1794.0,-3.567,54.651,-83.7
1832.0,-2.987,51.55,64.0
1854.0,-3.825,53.332,-20.9
1878.0,-1.875,50.714,-2.9
20.0,3.596,51.442,-60.4
2112.0,11.832,58.093,-75.6
2113.0,11.127,58.997,-49.3
22.0,4.12,51.977,-93.0
23.0,4.745,52.964,-115.4
236.0,5.22,53.363,-98.1
24.0,6.933,53.326,-126.8
25.0,5.409,53.176,-133.5
255.0,1.323,51.114,-63.9
286.0,-0.187,53.63,-6.4
302.0,7.555,58.006,-20.7
32.0,4.555,52.462,-115.8
33.0,10.605,59.678,-65.0
350.0,-1.111,50.802,-29.6
361.0,-2.077,57.144,-16.8
413.0,2.917,51.233,-82.1
468.0,2.367,51.048,-97.9
47.0,5.73,58.974,-20.9
470.0,3.2,51.35,31.4
486.0,5.113,61.934,-8.6
489.0,2.733,51.15,-80.7
509.0,6.152,62.469,-11.8
58.0,5.32,60.398,-20.9
62.0,10.735,59.909,-75.5
7.0,8.717,53.867,-140.3
703.0,8.596,57.119,-69.7
754.0,1.75,52.473,-55.9
76.0,10.224,56.147,-74.2
762.0,11.349,54.656,-25.1
789.0,10.157,54.372,-16.8
8.0,11.458,53.899,-23.4
80.0,8.441,55.461,-106.7
81.0,9.754,55.561,-24.2
830.0,-1.14,60.154,-13.5
89.0,9.964,57.596,-74.6
9.0,4.25,51.917,-82.3
91.0,10.549,57.436,-115.6
95.0,-1.44,55.007,-50.0
98.0,10.828,55.288,-61.1
