id,lon,lat,height
1036.0,8.383,54.617,-50.6
1037.0,6.748,53.557,14.8
1109.0,-3.086,58.441,-16.0
1113.0,9.856,58.995,-9.1
1236.0,11.791,57.685,28.9
13.0,10.872,53.958,71.4
1505.0,-0.615,54.49,84.5
1526.0,-3.182,55.99,-8.9
1548.0,0.057,50.782,-16.5
1551.0,3.682,51.62,16.3
1632.0,1.302,52.934,3.8
1758.0,-3.131,51.211,17.6
1759.0,10.95,59.036,-5.0
1773.0,-2.448,50.608,-27.0
1774.0,-3.018,53.45,88.0
179.0,11.218,58.354,18.6
1794.0,-3.567,54.651,-37.0
1854.0,-3.825,53.332,26.9
20.0,3.596,51.442,24.3
2112.0,11.832,58.093,10.2
2113.0,11.127,58.997,-2.3
22.0,4.12,51.977,1.2
23.0,4.745,52.964,4.3
236.0,5.22,53.363,28.2
24.0,6.933,53.326,61.1
25.0,5.409,53.176,63.5
302.0,7.555,58.006,-1.5
32.0,4.555,52.462,-14.2
33.0,10.605,59.678,-17.8
350.0,-1.111,50.802,-13.9
361.0,-2.077,57.144,-23.2
413.0,2.917,51.233,-10.2
455.0,1.868,50.969,-60.3
468.0,2.367,51.048,-23.2
47.0,5.73,58.974,15.0
470.0,3.2,51.35,-11.6
486.0,5.113,61.934,38.5
489.0,2.733,51.15,-7.0
509.0,6.152,62.469,28.2
58.0,5.32,60.398,6.3
62.0,10.735,59.909,-13.6
7.0,8.717,53.867,10.7
754.0,1.75,52.473,20.6
789.0,10.157,54.372,38.6
8.0,11.458,53.899,72.4
830.0,-1.14,60.154,9.3
9.0,4.25,51.917,8.8
936.0,-2.92,54.032,2.8
95.0,-1.44,55.007,0.2
