id,lon,lat,height
1036.0,8.383,54.617,198.7
1037.0,6.748,53.557,141.3
1109.0,-3.086,58.441,12.3
1113.0,9.856,58.995,70.7
113.0,11.142,55.332,-1.3
1197.0,9.987,54.995,-55.8
120.0,11.926,54.573,-20.9
1236.0,11.791,57.685,85.1
13.0,10.872,53.958,-58.9
1505.0,-0.615,54.49,2.9
1526.0,-3.182,55.99,52.4
1548.0,0.057,50.782,62.2
1551.0,3.682,51.62,120.5
1758.0,-3.131,51.211,74.1
1759.0,10.95,59.036,67.9
1773.0,-2.448,50.608,73.1
1774.0,-3.018,53.45,12.6
179.0,11.218,58.354,71.9
1794.0,-3.567,54.651,49.5
1832.0,-2.987,51.55,46.6
1854.0,-3.825,53.332,91.8
1878.0,-1.875,50.714,50.7
20.0,3.596,51.442,113.9
2112.0,11.832,58.093,86.4
2113.0,11.127,58.997,63.6
22.0,4.12,51.977,133.5
23.0,4.745,52.964,169.8
236.0,5.22,53.363,167.9
24.0,6.933,53.326,147.4
25.0,5.409,53.176,161.2
255.0,1.323,51.114,75.9
286.0,-0.187,53.63,89.0
302.0,7.555,58.006,56.3
32.0,4.555,52.462,144.0
33.0,10.605,59.678,73.4
350.0,-1.111,50.802,33.2
361.0,-2.077,57.144,32.5
413.0,2.917,51.233,111.4
468.0,2.367,51.048,103.0
47.0,5.73,58.974,65.8
470.0,3.2,51.35,101.9
486.0,5.113,61.934,45.3
489.0,2.733,51.15,125.0
509.0,6.152,62.469,42.7
58.0,5.32,60.398,76.3
62.0,10.735,59.909,75.4
7.0,8.717,53.867,172.9
703.0,8.596,57.119,64.3
76.0,10.224,56.147,-43.9
762.0,11.349,54.656,-30.1
789.0,10.157,54.372,-79.5
8.0,11.458,53.899,-44.9
80.0,8.441,55.461,255.3
81.0,9.754,55.561,-5.7
830.0,-1.14,60.154,35.6
89.0,9.964,57.596,72.7
9.0,4.25,51.917,133.7
91.0,10.549,57.436,91.6
936.0,-2.92,54.032,15.8
95.0,-1.44,55.007,56.1
