id,lon,lat,height
1036.0,8.383,54.617,9.8
1037.0,6.748,53.557,-43.4
1109.0,-3.086,58.441,99.1
1113.0,9.856,58.995,-27.9
113.0,11.142,55.332,-8.3
1197.0,9.987,54.995,51.0
120.0,11.926,54.573,-29.1
1236.0,11.791,57.685,-43.6
13.0,10.872,53.958,28.7
1505.0,-0.615,54.49,-33.7
1526.0,-3.182,55.99,-3.2
1548.0,0.057,50.782,86.2
1551.0,3.682,51.62,11.6
1632.0,1.302,52.934,-18.3
1758.0,-3.131,51.211,127.2
1759.0,10.95,59.036,-67.2
1773.0,-2.448,50.608,154.7
1774.0,-3.018,53.45,-17.3
179.0,11.218,58.354,-35.2
1794.0,-3.567,54.651,149.1
1832.0,-2.987,51.55,68.5
1854.0,-3.825,53.332,53.6
1878.0,-1.875,50.714,137.4
20.0,3.596,51.442,11.2
2112.0,11.832,58.093,-50.9
2113.0,11.127,58.997,-62.1
22.0,4.12,51.977,24.6
23.0,4.745,52.964,15.0
236.0,5.22,53.363,-26.3
24.0,6.933,53.326,-43.9
25.0,5.409,53.176,-28.4
255.0,1.323,51.114,1.9
286.0,-0.187,53.63,-67.1
302.0,7.555,58.006,56.5
32.0,4.555,52.462,25.4
33.0,10.605,59.678,-80.7
350.0,-1.111,50.802,145.8
361.0,-2.077,57.144,57.6
413.0,2.917,51.233,32.6
455.0,1.868,50.969,101.9
468.0,2.367,51.048,34.6
47.0,5.73,58.974,89.3
470.0,3.2,51.35,22.1
486.0,5.113,61.934,86.9
489.0,2.733,51.15,38.2
509.0,6.152,62.469,102.7
58.0,5.32,60.398,87.3
62.0,10.735,59.909,-81.2
7.0,8.717,53.867,-82.9
703.0,8.596,57.119,-63.2
754.0,1.75,52.473,-46.2
76.0,10.224,56.147,-3.9
762.0,11.349,54.656,33.1
789.0,10.157,54.372,22.3
8.0,11.458,53.899,-9.9
80.0,8.441,55.461,-29.2
81.0,9.754,55.561,34.5
89.0,9.964,57.596,-21.6
9.0,4.25,51.917,30.7
91.0,10.549,57.436,-8.5
936.0,-2.92,54.032,115.4
95.0,-1.44,55.007,33.5
98.0,10.828,55.288,-14.7
