id,lon,lat,height
1036.0,8.383,54.617,79.7
1037.0,6.748,53.557,75.1
1109.0,-3.086,58.441,12.6
1113.0,9.856,58.995,54.7
113.0,11.142,55.332,162.4
1197.0,9.987,54.995,208.3
120.0,11.926,54.573,308.2
1236.0,11.791,57.685,81.5
13.0,10.872,53.958,253.9
1505.0,-0.615,54.49,30.0
1526.0,-3.182,55.99,96.9
1548.0,0.057,50.782,13.6
1551.0,3.682,51.62,94.3
1632.0,1.302,52.934,56.0
1758.0,-3.131,51.211,-17.9
1759.0,10.95,59.036,63.6
1773.0,-2.448,50.608,30.5
1774.0,-3.018,53.45,-16.8
179.0,11.218,58.354,79.6
1794.0,-3.567,54.651,134.9
20.0,3.596,51.442,77.2
2113.0,11.127,58.997,70.4
22.0,4.12,51.977,76.1
23.0,4.745,52.964,97.9
236.0,5.22,53.363,89.8
24.0,6.933,53.326,142.7
25.0,5.409,53.176,108.7
255.0,1.323,51.114,43.6
286.0,-0.187,53.63,183.6
302.0,7.555,58.006,33.3
32.0,4.555,52.462,62.3
33.0,10.605,59.678,71.3
350.0,-1.111,50.802,-2.2
361.0,-2.077,57.144,57.9
413.0,2.917,51.233,62.0
455.0,1.868,50.969,-13.2
47.0,5.73,58.974,15.2
470.0,3.2,51.35,66.0
486.0,5.113,61.934,46.9
489.0,2.733,51.15,63.2
509.0,6.152,62.469,67.4
58.0,5.32,60.398,32.0
62.0,10.735,59.909,82.2
7.0,8.717,53.867,56.5
703.0,8.596,57.119,47.9
754.0,1.75,52.473,130.9
76.0,10.224,56.147,79.9
762.0,11.349,54.656,223.5
789.0,10.157,54.372,206.3
8.0,11.458,53.899,241.7
80.0,8.441,55.461,87.5
81.0,9.754,55.561,106.5
830.0,-1.14,60.154,36.6
89.0,9.964,57.596,85.5
9.0,4.25,51.917,106.1
91.0,10.549,57.436,49.2
936.0,-2.92,54.032,-54.4
95.0,-1.44,55.007,97.0
98.0,10.828,55.288,92.3
