id,lon,lat,height
1036.0,8.383,54.617,-29.7
1037.0,6.748,53.557,-39.6
1109.0,-3.086,58.441,-48.5
1113.0,9.856,58.995,17.6
113.0,11.142,55.332,62.3
1197.0,9.987,54.995,22.1
120.0,11.926,54.573,64.5
1236.0,11.791,57.685,27.5
13.0,10.872,53.958,78.8
1505.0,-0.615,54.49,-5.3
1526.0,-3.182,55.99,10.9
1548.0,0.057,50.782,0.5
1551.0,3.682,51.62,22.3
1632.0,1.302,52.934,-58.9
1758.0,-3.131,51.211,-14.8
1759.0,10.95,59.036,7.8
1773.0,-2.448,50.608,37.7
1774.0,-3.018,53.45,-58.6
179.0,11.218,58.354,3.6
1794.0,-3.567,54.651,-25.9
1854.0,-3.825,53.332,9.5
1878.0,-1.875,50.714,14.6
20.0,3.596,51.442,23.1
2112.0,11.832,58.093,39.8
2113.0,11.127,58.997,11.8
22.0,4.12,51.977,15.8
23.0,4.745,52.964,-2.5
236.0,5.22,53.363,-34.4
24.0,6.933,53.326,18.6
25.0,5.409,53.176,-19.9
255.0,1.323,51.114,-10.4
286.0,-0.187,53.63,79.3
302.0,7.555,58.006,30.5
32.0,4.555,52.462,7.0
33.0,10.605,59.678,-0.9
350.0,-1.111,50.802,0.2
361.0,-2.077,57.144,-29.5
413.0,2.917,51.233,-28.7
455.0,1.868,50.969,46.1
468.0,2.367,51.048,8.0
47.0,5.73,58.974,-42.0
470.0,3.2,51.35,-30.8
486.0,5.113,61.934,-141.2
489.0,2.733,51.15,-35.0
509.0,6.152,62.469,-146.3
58.0,5.32,60.398,-53.6
62.0,10.735,59.909,3.9
7.0,8.717,53.867,25.1
703.0,8.596,57.119,-48.6
754.0,1.75,52.473,38.0
76.0,10.224,56.147,-19.2
762.0,11.349,54.656,85.0
789.0,10.157,54.372,52.7
8.0,11.458,53.899,76.1
80.0,8.441,55.461,-46.8
81.0,9.754,55.561,11.0
89.0,9.964,57.596,25.1
9.0,4.25,51.917,14.2
91.0,10.549,57.436,37.0
936.0,-2.92,54.032,-50.6
95.0,-1.44,55.007,2.0
98.0,10.828,55.288,23.2
