id,lon,lat,height
1036.0,8.383,54.617,58.9
1037.0,6.748,53.557,47.8
1109.0,-3.086,58.441,-29.7
1113.0,9.856,58.995,-18.7
113.0,11.142,55.332,107.8
1197.0,9.987,54.995,58.2
120.0,11.926,54.573,136.4
1236.0,11.791,57.685,23.5
13.0,10.872,53.958,131.3
1505.0,-0.615,54.49,-6.8
1526.0,-3.182,55.99,-0.3
1551.0,3.682,51.62,23.5
1632.0,1.302,52.934,-87.3
1758.0,-3.131,51.211,-21.5
1759.0,10.95,59.036,-11.8
1774.0,-3.018,53.45,-62.6
179.0,11.218,58.354,0.1
1794.0,-3.567,54.651,0.5
1832.0,-2.987,51.55,-65.8
1854.0,-3.825,53.332,3.3
1878.0,-1.875,50.714,-21.3
20.0,3.596,51.442,28.2
2112.0,11.832,58.093,35.0
2113.0,11.127,58.997,-2.9
22.0,4.12,51.977,38.2
23.0,4.745,52.964,44.9
236.0,5.22,53.363,30.1
24.0,6.933,53.326,122.7
25.0,5.409,53.176,89.7
255.0,1.323,51.114,-27.1
286.0,-0.187,53.63,54.8
302.0,7.555,58.006,-30.0
32.0,4.555,52.462,37.0
33.0,10.605,59.678,-14.0
350.0,-1.111,50.802,-26.4
361.0,-2.077,57.144,-3.4
413.0,2.917,51.233,21.1
455.0,1.868,50.969,33.1
468.0,2.367,51.048,-10.5
47.0,5.73,58.974,-39.3
470.0,3.2,51.35,27.8
486.0,5.113,61.934,-37.6
489.0,2.733,51.15,32.8
509.0,6.152,62.469,-16.5
58.0,5.32,60.398,-16.0
62.0,10.735,59.909,-27.3
7.0,8.717,53.867,142.9
703.0,8.596,57.119,-51.3
754.0,1.75,52.473,16.3
76.0,10.224,56.147,16.9
762.0,11.349,54.656,73.7
789.0,10.157,54.372,90.5
8.0,11.458,53.899,144.2
80.0,8.441,55.461,98.3
81.0,9.754,55.561,35.3
830.0,-1.14,60.154,-71.8
89.0,9.964,57.596,3.9
9.0,4.25,51.917,45.8
91.0,10.549,57.436,19.0
936.0,-2.92,54.032,-20.4
95.0,-1.44,55.007,19.5
98.0,10.828,55.288,70.2
