id,lon,lat,height
1036.0,8.383,54.617,53.1
1037.0,6.748,53.557,77.7
1109.0,-3.086,58.441,52.0
1113.0,9.856,58.995,84.6
113.0,11.142,55.332,104.7
1197.0,9.987,54.995,95.3
120.0,11.926,54.573,190.5
1236.0,11.791,57.685,124.9
13.0,10.872,53.958,104.1
1505.0,-0.615,54.49,179.5
1526.0,-3.182,55.99,97.6
1548.0,0.057,50.782,116.6
1551.0,3.682,51.62,90.6
1758.0,-3.131,51.211,125.1
1759.0,10.95,59.036,69.8
1774.0,-3.018,53.45,185.4
179.0,11.218,58.354,87.3
1794.0,-3.567,54.651,60.7
1854.0,-3.825,53.332,110.6
1878.0,-1.875,50.714,138.8
20.0,3.596,51.442,83.4
2112.0,11.832,58.093,101.3
2113.0,11.127,58.997,72.2
22.0,4.12,51.977,79.0
23.0,4.745,52.964,91.5
236.0,5.22,53.363,109.3
24.0,6.933,53.326,65.4
25.0,5.409,53.176,97.6
286.0,-0.187,53.63,-11.3
302.0,7.555,58.006,89.3
32.0,4.555,52.462,77.4
33.0,10.605,59.678,62.2
361.0,-2.077,57.144,72.8
413.0,2.917,51.233,60.2
455.0,1.868,50.969,124.7
468.0,2.367,51.048,110.7
47.0,5.73,58.974,98.0
470.0,3.2,51.35,62.1
486.0,5.113,61.934,111.5
489.0,2.733,51.15,67.7
509.0,6.152,62.469,89.9
58.0,5.32,60.398,108.4
62.0,10.735,59.909,64.4
7.0,8.717,53.867,82.3
703.0,8.596,57.119,97.4
754.0,1.75,52.473,105.6
76.0,10.224,56.147,97.0
762.0,11.349,54.656,133.7
789.0,10.157,54.372,97.7
8.0,11.458,53.899,123.3
80.0,8.441,55.461,174.4
81.0,9.754,55.561,86.6
830.0,-1.14,60.154,94.3
89.0,9.964,57.596,94.2
9.0,4.25,51.917,75.8
91.0,10.549,57.436,48.0
936.0,-2.92,54.032,118.0
95.0,-1.44,55.007,94.8
98.0,10.828,55.288,102.1
