id,lon,lat,height
1036.0,8.383,54.617,-38.9
1037.0,6.748,53.557,-37.7
1109.0,-3.086,58.441,-38.5
1113.0,9.856,58.995,17.0
113.0,11.142,55.332,4.2
1197.0,9.987,54.995,28.2
120.0,11.926,54.573,58.5
1236.0,11.791,57.685,11.8
13.0,10.872,53.958,62.0
1505.0,-0.615,54.49,77.1
1526.0,-3.182,55.99,5.6
1548.0,0.057,50.782,-26.2
1551.0,3.682,51.62,4.9
1632.0,1.302,52.934,60.3
1758.0,-3.131,51.211,-13.3
1759.0,10.95,59.036,29.7
1773.0,-2.448,50.608,26.7
1774.0,-3.018,53.45,42.4
179.0,11.218,58.354,21.2
1794.0,-3.567,54.651,-74.4
1832.0,-2.987,51.55,60.9
1854.0,-3.825,53.332,-45.7
1878.0,-1.875,50.714,7.3
20.0,3.596,51.442,15.8
2112.0,11.832,58.093,16.1
2113.0,11.127,58.997,33.2
22.0,4.12,51.977,-27.5
23.0,4.745,52.964,-24.8
236.0,5.22,53.363,-25.3
24.0,6.933,53.326,-41.7
25.0,5.409,53.176,-22.2
255.0,1.323,51.114,-26.7
302.0,7.555,58.006,4.9
32.0,4.555,52.462,-23.4
33.0,10.605,59.678,31.4
350.0,-1.111,50.802,-14.6
361.0,-2.077,57.144,8.4
413.0,2.917,51.233,6.9
455.0,1.868,50.969,-5.1
468.0,2.367,51.048,0.8
47.0,5.73,58.974,-21.6
470.0,3.2,51.35,-5.0
486.0,5.113,61.934,-24.2
489.0,2.733,51.15,-2.3
509.0,6.152,62.469,-18.4
58.0,5.32,60.398,-14.2
62.0,10.735,59.909,34.9
7.0,8.717,53.867,-19.6
703.0,8.596,57.119,9.5
754.0,1.75,52.473,-3.7
76.0,10.224,56.147,29.6
762.0,11.349,54.656,-35.4
789.0,10.157,54.372,40.3
8.0,11.458,53.899,64.6
80.0,8.441,55.461,15.7
81.0,9.754,55.561,25.1
89.0,9.964,57.596,16.2
9.0,4.25,51.917,-31.3
91.0,10.549,57.436,53.4
936.0,-2.92,54.032,-35.0
95.0,-1.44,55.007,-9.8
98.0,10.828,55.288,40.4
