id,lon,lat,height
1036.0,8.383,54.617,60.8
1037.0,6.748,53.557,17.4
1109.0,-3.086,58.441,24.9
1113.0,9.856,58.995,60.9
113.0,11.142,55.332,60.7
1197.0,9.987,54.995,69.3
120.0,11.926,54.573,46.4
1236.0,11.791,57.685,55.7
13.0,10.872,53.958,123.2
1505.0,-0.615,54.49,29.5
1526.0,-3.182,55.99,28.5
1548.0,0.057,50.782,1.9
1551.0,3.682,51.62,36.5
1632.0,1.302,52.934,101.8
1758.0,-3.131,51.211,-7.9
1759.0,10.95,59.036,69.3
1773.0,-2.448,50.608,51.9
1774.0,-3.018,53.45,-120.7
179.0,11.218,58.354,81.6
1794.0,-3.567,54.651,-10.5
1832.0,-2.987,51.55,-70.8
1854.0,-3.825,53.332,-58.5
1878.0,-1.875,50.714,35.8
20.0,3.596,51.442,32.0
2112.0,11.832,58.093,63.6
2113.0,11.127,58.997,71.9
22.0,4.12,51.977,21.2
23.0,4.745,52.964,17.8
236.0,5.22,53.363,-17.1
24.0,6.933,53.326,46.5
25.0,5.409,53.176,-7.8
255.0,1.323,51.114,-0.5
286.0,-0.187,53.63,21.0
302.0,7.555,58.006,92.1
32.0,4.555,52.462,25.0
33.0,10.605,59.678,57.8
350.0,-1.111,50.802,42.3
361.0,-2.077,57.144,43.0
413.0,2.917,51.233,31.0
455.0,1.868,50.969,7.9
468.0,2.367,51.048,51.9
47.0,5.73,58.974,118.5
470.0,3.2,51.35,30.0
486.0,5.113,61.934,62.2
489.0,2.733,51.15,32.4
509.0,6.152,62.469,52.5
58.0,5.32,60.398,79.0
62.0,10.735,59.909,52.1
7.0,8.717,53.867,36.9
703.0,8.596,57.119,44.7
754.0,1.75,52.473,63.4
76.0,10.224,56.147,57.2
762.0,11.349,54.656,85.2
789.0,10.157,54.372,90.2
8.0,11.458,53.899,90.8
80.0,8.441,55.461,7.2
81.0,9.754,55.561,74.4
89.0,9.964,57.596,68.5
9.0,4.25,51.917,18.0
91.0,10.549,57.436,52.8
936.0,-2.92,54.032,-5.8
95.0,-1.44,55.007,68.5
98.0,10.828,55.288,58.3
