id,lon,lat,height
1036.0,8.383,54.617,251.7
1037.0,6.748,53.557,186.2
1109.0,-3.086,58.441,44.8
1113.0,9.856,58.995,92.2
113.0,11.142,55.332,-33.3
1197.0,9.987,54.995,-177.5
120.0,11.926,54.573,-195.8
1236.0,11.791,57.685,104.1
13.0,10.872,53.958,-207.0
1505.0,-0.615,54.49,54.5
1526.0,-3.182,55.99,95.0
1548.0,0.057,50.782,97.3
1551.0,3.682,51.62,175.5
1632.0,1.302,52.934,22.4
1758.0,-3.131,51.211,128.8
1759.0,10.95,59.036,119.8
1773.0,-2.448,50.608,103.0
1774.0,-3.018,53.45,93.1
179.0,11.218,58.354,108.1
1794.0,-3.567,54.651,103.6
1832.0,-2.987,51.55,104.7
1854.0,-3.825,53.332,57.0
1878.0,-1.875,50.714,97.6
20.0,3.596,51.442,177.9
2112.0,11.832,58.093,127.4
2113.0,11.127,58.997,122.4
22.0,4.12,51.977,177.2
23.0,4.745,52.964,213.4
236.0,5.22,53.363,193.2
24.0,6.933,53.326,220.7
25.0,5.409,53.176,234.9
255.0,1.323,51.114,106.8
286.0,-0.187,53.63,134.1
302.0,7.555,58.006,57.6
32.0,4.555,52.462,201.9
33.0,10.605,59.678,322.2
361.0,-2.077,57.144,64.3
413.0,2.917,51.233,163.6
455.0,1.868,50.969,213.1
468.0,2.367,51.048,105.9
47.0,5.73,58.974,71.0
470.0,3.2,51.35,152.1
486.0,5.113,61.934,74.6
489.0,2.733,51.15,151.2
509.0,6.152,62.469,87.1
58.0,5.32,60.398,85.4
62.0,10.735,59.909,120.4
7.0,8.717,53.867,230.2
703.0,8.596,57.119,108.9
754.0,1.75,52.473,87.6
76.0,10.224,56.147,56.0
762.0,11.349,54.656,-197.7
789.0,10.157,54.372,-187.2
8.0,11.458,53.899,-207.8
80.0,8.441,55.461,274.8
81.0,9.754,55.561,-21.0
89.0,9.964,57.596,82.7
9.0,4.25,51.917,165.6
91.0,10.549,57.436,189.2
95.0,-1.44,55.007,98.6
98.0,10.828,55.288,118.1
