id,lon,lat,height
1036.0,8.383,54.617,38.5
1037.0,6.748,53.557,28.3
1109.0,-3.086,58.441,18.7
1113.0,9.856,58.995,69.2
113.0,11.142,55.332,0.6
1197.0,9.987,54.995,50.6
120.0,11.926,54.573,30.1
1236.0,11.791,57.685,84.3
13.0,10.872,53.958,18.6
1505.0,-0.615,54.49,22.3
1548.0,0.057,50.782,47.8
1551.0,3.682,51.62,61.8
1632.0,1.302,52.934,76.8
1758.0,-3.131,51.211,61.2
1759.0,10.95,59.036,83.2
1773.0,-2.448,50.608,98.7
1774.0,-3.018,53.45,136.9
179.0,11.218,58.354,89.8
1794.0,-3.567,54.651,9.8
1832.0,-2.987,51.55,93.4
1854.0,-3.825,53.332,78.6
1878.0,-1.875,50.714,94.3
20.0,3.596,51.442,80.5
2112.0,11.832,58.093,62.0
2113.0,11.127,58.997,91.9
22.0,4.12,51.977,35.6
23.0,4.745,52.964,52.4
236.0,5.22,53.363,28.4
24.0,6.933,53.326,25.6
25.0,5.409,53.176,47.4
255.0,1.323,51.114,22.9
286.0,-0.187,53.63,60.1
302.0,7.555,58.006,77.0
32.0,4.555,52.462,53.1
33.0,10.605,59.678,66.8
350.0,-1.111,50.802,33.6
361.0,-2.077,57.144,26.9
413.0,2.917,51.233,70.7
455.0,1.868,50.969,64.0
468.0,2.367,51.048,44.8
47.0,5.73,58.974,64.6
470.0,3.2,51.35,66.3
486.0,5.113,61.934,21.6
489.0,2.733,51.15,50.5
509.0,6.152,62.469,3.7
58.0,5.32,60.398,44.3
62.0,10.735,59.909,63.5
7.0,8.717,53.867,17.8
703.0,8.596,57.119,61.4
754.0,1.75,52.473,47.3
76.0,10.224,56.147,14.7
762.0,11.349,54.656,30.1
789.0,10.157,54.372,14.7
8.0,11.458,53.899,14.5
80.0,8.441,55.461,72.1
81.0,9.754,55.561,43.9
830.0,-1.14,60.154,51.3
89.0,9.964,57.596,106.2
9.0,4.25,51.917,20.8
91.0,10.549,57.436,48.9
936.0,-2.92,54.032,189.5
95.0,-1.44,55.007,89.6
98.0,10.828,55.288,29.8
