id,lon,lat,height
1036.0,8.383,54.617,12.3
1037.0,6.748,53.557,111.2
1109.0,-3.086,58.441,92.1
1113.0,9.856,58.995,59.3
1236.0,11.791,57.685,60.9
13.0,10.872,53.958,150.7
1505.0,-0.615,54.49,233.7
1526.0,-3.182,55.99,150.8
1548.0,0.057,50.782,112.3
1551.0,3.682,51.62,137.8
1632.0,1.302,52.934,163.7
1758.0,-3.131,51.211,114.5
1759.0,10.95,59.036,46.4
1773.0,-2.448,50.608,110.9
1774.0,-3.018,53.45,151.6
179.0,11.218,58.354,68.8
1794.0,-3.567,54.651,29.4
1854.0,-3.825,53.332,110.0
20.0,3.596,51.442,131.6
2112.0,11.832,58.093,63.2
2113.0,11.127,58.997,54.1
22.0,4.12,51.977,118.9
23.0,4.745,52.964,87.0
236.0,5.22,53.363,113.3
24.0,6.933,53.326,123.6
25.0,5.409,53.176,95.8
302.0,7.555,58.006,105.1
32.0,4.555,52.462,102.7
33.0,10.605,59.678,30.5
350.0,-1.111,50.802,126.2
361.0,-2.077,57.144,105.8
413.0,2.917,51.233,111.7
455.0,1.868,50.969,114.4
468.0,2.367,51.048,99.0
47.0,5.73,58.974,111.5
486.0,5.113,61.934,109.0
489.0,2.733,51.15,100.3
509.0,6.152,62.469,90.0
58.0,5.32,60.398,96.4
62.0,10.735,59.909,32.1
7.0,8.717,53.867,104.9
754.0,1.75,52.473,168.9
789.0,10.157,54.372,115.6
8.0,11.458,53.899,161.6
830.0,-1.14,60.154,125.9
9.0,4.25,51.917,119.6
936.0,-2.92,54.032,71.7
95.0,-1.44,55.007,143.3
