id,lon,lat,height
1036.0,8.383,54.617,71.9
1037.0,6.748,53.557,56.6
1109.0,-3.086,58.441,129.3
1113.0,9.856,58.995,142.6
113.0,11.142,55.332,49.6
1197.0,9.987,54.995,76.5
120.0,11.926,54.573,-17.7
1236.0,11.791,57.685,151.2
13.0,10.872,53.958,26.2
1505.0,-0.615,54.49,158.6
1548.0,0.057,50.782,62.0
1551.0,3.682,51.62,68.0
1632.0,1.302,52.934,110.3
1758.0,-3.131,51.211,99.5
1759.0,10.95,59.036,165.1
1773.0,-2.448,50.608,128.2
179.0,11.218,58.354,161.9
1794.0,-3.567,54.651,87.8
1832.0,-2.987,51.55,145.5
1854.0,-3.825,53.332,121.8
1878.0,-1.875,50.714,106.1
20.0,3.596,51.442,97.3
2112.0,11.832,58.093,153.3
2113.0,11.127,58.997,168.6
22.0,4.12,51.977,27.7
23.0,4.745,52.964,61.7
236.0,5.22,53.363,74.8
24.0,6.933,53.326,-12.8
25.0,5.409,53.176,26.5
255.0,1.323,51.114,35.7
286.0,-0.187,53.63,105.6
302.0,7.555,58.006,151.2
32.0,4.555,52.462,61.0
33.0,10.605,59.678,163.0
350.0,-1.111,50.802,69.3
361.0,-2.077,57.144,130.0
413.0,2.917,51.233,59.7
455.0,1.868,50.969,77.3
468.0,2.367,51.048,43.3
47.0,5.73,58.974,186.4
470.0,3.2,51.35,61.5
486.0,5.113,61.934,202.2
489.0,2.733,51.15,51.8
509.0,6.152,62.469,205.4
58.0,5.32,60.398,173.4
62.0,10.735,59.909,168.0
7.0,8.717,53.867,0.8
703.0,8.596,57.119,119.5
754.0,1.75,52.473,54.5
76.0,10.224,56.147,93.4
762.0,11.349,54.656,54.9
789.0,10.157,54.372,24.2
8.0,11.458,53.899,6.4
80.0,8.441,55.461,141.5
81.0,9.754,55.561,96.8
830.0,-1.14,60.154,153.2
89.0,9.964,57.596,128.8
9.0,4.25,51.917,6.2
91.0,10.549,57.436,134.9
936.0,-2.92,54.032,114.4
95.0,-1.44,55.007,143.7
98.0,10.828,55.288,55.6
