id,lon,lat,height
1036.0,8.383,54.617,-125.9
1037.0,6.748,53.557,-63.5
1109.0,-3.086,58.441,-63.2
1113.0,9.856,58.995,3.0
113.0,11.142,55.332,-47.5
1197.0,9.987,54.995,-13.6
120.0,11.926,54.573,-64.2
1236.0,11.791,57.685,-45.9
13.0,10.872,53.958,-27.8
1505.0,-0.615,54.49,38.0
1526.0,-3.182,55.99,25.1
1548.0,0.057,50.782,-34.7
1551.0,3.682,51.62,-29.8
1632.0,1.302,52.934,-96.8
1758.0,-3.131,51.211,-21.0
1759.0,10.95,59.036,-13.7
1773.0,-2.448,50.608,15.3
1774.0,-3.018,53.45,-86.2
179.0,11.218,58.354,23.9
1794.0,-3.567,54.651,89.7
1832.0,-2.987,51.55,-84.5
20.0,3.596,51.442,-31.7
2112.0,11.832,58.093,-22.4
2113.0,11.127,58.997,-29.0
22.0,4.12,51.977,-45.8
23.0,4.745,52.964,-45.1
236.0,5.22,53.363,-62.0
24.0,6.933,53.326,-61.7
25.0,5.409,53.176,-89.9
255.0,1.323,51.114,-25.9
286.0,-0.187,53.63,56.9
302.0,7.555,58.006,50.8
32.0,4.555,52.462,-59.1
33.0,10.605,59.678,-21.2
350.0,-1.111,50.802,-35.8
361.0,-2.077,57.144,-19.8
413.0,2.917,51.233,-49.4
47.0,5.73,58.974,8.5
470.0,3.2,51.35,-34.9
486.0,5.113,61.934,-70.4
489.0,2.733,51.15,-42.8
509.0,6.152,62.469,-77.7
58.0,5.32,60.398,4.0
62.0,10.735,59.909,-19.9
7.0,8.717,53.867,-68.2
703.0,8.596,57.119,-83.1
754.0,1.75,52.473,-20.6
76.0,10.224,56.147,-106.1
762.0,11.349,54.656,-36.6
789.0,10.157,54.372,-23.3
8.0,11.458,53.899,-29.4
81.0,9.754,55.561,-20.8
830.0,-1.14,60.154,-33.2
89.0,9.964,57.596,-39.4
9.0,4.25,51.917,-18.6
91.0,10.549,57.436,-49.1
936.0,-2.92,54.032,-107.1
95.0,-1.44,55.007,12.6
98.0,10.828,55.288,-55.6
