id,lon,lat,height
1036.0,8.383,54.617,-34.3
1037.0,6.748,53.557,36.5
1109.0,-3.086,58.441,-6.1
1113.0,9.856,58.995,43.1
113.0,11.142,55.332,58.3
1197.0,9.987,54.995,59.7
120.0,11.926,54.573,111.0
1236.0,11.791,57.685,69.9
13.0,10.872,53.958,74.7
1505.0,-0.615,54.49,117.4
1526.0,-3.182,55.99,44.5
1548.0,0.057,50.782,12.3
1551.0,3.682,51.62,55.0
1632.0,1.302,52.934,53.7
1759.0,10.95,59.036,73.0
1773.0,-2.448,50.608,-15.7
1774.0,-3.018,53.45,87.9
179.0,11.218,58.354,51.6
1794.0,-3.567,54.651,-41.8
1854.0,-3.825,53.332,24.1
1878.0,-1.875,50.714,47.4
20.0,3.596,51.442,48.7
2112.0,11.832,58.093,62.5
2113.0,11.127,58.997,73.7
22.0,4.12,51.977,14.1
23.0,4.745,52.964,31.1
236.0,5.22,53.363,34.2
24.0,6.933,53.326,18.3
25.0,5.409,53.176,27.7
255.0,1.323,51.114,6.6
302.0,7.555,58.006,11.5
32.0,4.555,52.462,16.2
33.0,10.605,59.678,78.7
350.0,-1.111,50.802,27.4
361.0,-2.077,57.144,20.3
413.0,2.917,51.233,6.6
455.0,1.868,50.969,50.9
47.0,5.73,58.974,22.2
470.0,3.2,51.35,19.1
486.0,5.113,61.934,3.7
489.0,2.733,51.15,1.8
509.0,6.152,62.469,-20.5
58.0,5.32,60.398,25.4
62.0,10.735,59.909,73.0
7.0,8.717,53.867,19.8
703.0,8.596,57.119,41.0
754.0,1.75,52.473,41.6
76.0,10.224,56.147,43.7
762.0,11.349,54.656,79.5
789.0,10.157,54.372,59.4
8.0,11.458,53.899,110.1
80.0,8.441,55.461,80.8
81.0,9.754,55.561,61.0
89.0,9.964,57.596,83.3
9.0,4.25,51.917,-3.2
91.0,10.549,57.436,27.1
936.0,-2.92,54.032,3.7
95.0,-1.44,55.007,30.3
98.0,10.828,55.288,43.2
